average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,21,2,0,NHL,25,9,70,6,165,8,1,0,3,1972-73,DET,9,12,[],5.5,,75
,3,0,0,NHL,26,2,21,-15,49,0,0,1,0,1973-74,DET,0,3,[],0.0,,43
,1,0,0,NHL,27,1,27,-7,20,0,0,0,0,1974-75,DET,0,1,[],0.0,,18
,19,0,0,WHA,27,0,70,-16,85,1,3,0,0,1974-75,WNJ,4,15,[],4.7,,49
,41,2,0,WHA,28,0,111,9,183,10,1,0,0,1975-76,WNJ,11,30,[],6.0,,81
,26,0,0,WHA,29,0,37,3,74,2,0,0,0,1976-77,WNJ,2,24,[],2.7,,42
,33,0,0,WHA,30,0,43,22,139,5,0,0,0,1977-78,WNJ,5,28,[],3.6,,62
,7,0,0,NHL,30,6,16,1,18,1,0,0,0,1977-78,DET,1,6,[],5.6,,14
,27,1,1,NHL,31,12,64,-25,88,6,3,0,5,1978-79,DET,10,17,[],11.4,,68
,6,0,0,NHL,32,4,45,4,39,1,0,0,1,1979-80,DET,1,5,[],2.6,,28
