year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,5,32,6,0,EmJHL,6,Syracuse Jr. Stars,11
2005-06,18,5,29,2,-2,OHL,13,Plymouth Whalers,7
2006-07,19,11,57,6,5,OHL,19,Plymouth Whalers,17
2006-07,19,2,6,5,-6,M-Cup,5,Plymouth Whalers,7
2007-08,20,3,57,0,-2,AHL,9,Syracuse Crunch,3
2015-16,28,1,52,3,1,AHL,7,Wilkes-Barre/Scranton Penguins,4
2016-17,29,1,6,0,2,AHL,2,Wilkes-Barre/Scranton Penguins,1
