giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,13,0,24,0,0,9,1,0,0,98,NSH,0,0,[],0.0,0,1,-1,0,0,0,2006-07,0,7:31,0,0,0,1
6,NHL,33,2,25,71,68,43,10,12,0,341,NSH,10,46.2,[],11.6,5,5,4,5,61,0,2007-08,5,10:20,0,8,0,5
32,NHL,66,5,26,330,199,117,44,25,5,1062,TOT,35,51.8,[],12.8,12,29,13,15,354,1,2008-09,24,16:05,2,33,1,23
9,NHL,27,0,26,66,73,42,9,9,2,328,NSH,11,49.2,[],4.8,2,7,-3,2,64,0,2008-09,9,12:08,0,15,0,5
23,NHL,39,5,26,264,126,75,35,16,3,734,ATL,24,52.3,[],17.3,10,22,16,13,290,1,2008-09,15,18:49,2,18,1,18
55,NHL,82,7,27,546,265,166,55,23,9,1530,ATL,62,54.2,[],13.3,13,33,-14,22,647,2,2009-10,34,18:40,7,36,3,21
22,NHL,82,3,28,512,327,201,41,32,6,1497,TOT,60,55.7,[],9.0,10,23,-17,18,643,2,2010-11,40,18:15,6,37,1,16
19,NHL,59,2,28,447,255,161,34,27,6,1134,ATL,47,55.3,[],8.7,7,20,-16,14,552,1,2010-11,31,19:13,6,35,1,13
3,NHL,23,1,28,65,72,40,7,5,0,363,BOS,13,58.3,[],10.0,3,3,-1,4,91,1,2010-11,9,15:46,0,2,0,3
22,NHL,57,1,29,129,226,112,42,23,10,963,BOS,20,61.1,[],9.8,10,31,20,11,203,0,2011-12,13,16:54,1,22,2,19
24,NHL,47,0,30,150,151,95,18,23,4,717,BOS,23,58.4,[],6.3,4,12,-9,6,211,0,2012-13,21,15:15,2,16,2,6
26,NHL,62,2,31,231,201,122,30,27,3,954,DAL,25,60.1,[],5.7,6,23,-3,7,348,1,2013-14,42,15:23,0,15,1,19
