year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1938-39,18,1,0,1,0,WJrHL,5,Elmwood Maple Leafs,2
1939-40,19,2,20,3,0,WJrHL,9,Kenora Thistles,5
1939-40,19,1,42,4,0,M-Cup,11,Kenora Thistles,5
1942-43,22,0,14,0,0,WNDHL,5,Winnipeg RCAF,0
1942-43,22,1,14,3,0,Al-Cup,12,Winnipeg RCAF,4
1944-45,24,0,4,4,0,NSDHL,3,Dartmouth RCAF,4
1945-46,25,0,9,0,0,AHL,2,Providence Reds,0
1952-53,32,0,11,1,0,AHL,10,Pittsburgh Hornets,1
1953-54,33,4,75,8,0,Al-Cup,23,Winnipeg Maroons,12
1955-56,35,1,32,5,0,Al-Cup,9,Winnipeg Maroons,6
1957-58,37,0,21,4,0,Al-Cup,13,Winnipeg Maroons,4
1958-59,38,0,2,2,0,Al-Cup,3,Winnipeg Maroons,2
1959-60,39,1,2,0,0,Al-Cup,3,Winnipeg Maroons,1
1960-61,40,2,43,4,0,Al-Cup,20,Winnipeg Maroons,6
1961-62,41,0,23,0,0,Al-Cup,9,Winnipeg Maroons,0
