pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Traktor Chelyabinsk,0,0,4,CIS,8,1992-93,20,4
4,Indianapolis Ice,3,0,5,IHL,5,1995-96,23,2
2,Saint John Flames,1,0,1,AHL,3,1996-97,24,0
19,Chicago Wolves,3,0,4,IHL,11,1997-98,25,1
16,Metallurg Magnitogorsk,8,0,10,Russia,16,1998-99,26,2
6,Metallurg Magnitogorsk,5,0,8,Russia,11,1999-00,27,3
10,Metallurg Magnitogorsk,9,0,10,Russia,12,2000-01,28,1
12,Metallurg Magnitogorsk,1,0,2,Russia,9,2001-02,29,1
0,Metallurg Magnitogorsk,1,0,1,Russia,3,2002-03,30,0
10,Metallurg Magnitogorsk,0,0,3,Russia,12,2003-04,31,3
2,Metallurg Magnitogorsk,1,0,1,Russia,4,2004-05,32,0
6,Metallurg Magnitogorsk,1,0,3,Russia,7,2005-06,33,2
10,Metallurg Magnitogorsk,3,0,5,Russia,14,2006-07,34,2
6,Metallurg Magnitogorsk,7,0,10,Russia,13,2007-08,35,3
4,Traktor Chelyabinsk,0,0,0,KHL,3,2008-09,36,0
6,Traktor Chelyabinsk,0,0,1,KHL,4,2009-10,37,1
