year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1952-53,17,0,0,1,0,OHA-Jr.,6,Galt Black Hawks,1
1954-55,19,29,60,40,0,OHA-Jr.,46,Galt Black Hawks,69
1955-56,20,10,31,19,0,AHL,49,Hershey Bears,29
1956-57,21,12,32,25,0,AHL,41,Hershey Bears,37
1957-58,22,25,60,50,0,AHL,70,Springfield Indians,75
1958-59,23,25,34,32,0,AHL,68,Springfield Indians,57
1959-60,24,31,26,51,0,AHL,71,Springfield Indians,82
1960-61,25,19,26,27,0,AHL,40,Springfield Indians,46
1961-62,26,41,19,36,0,AHL,69,Springfield Indians,77
1962-63,27,8,6,7,0,AHL,16,Pittsburgh Hornets,15
1963-64,28,14,14,17,0,AHL,21,Pittsburgh Hornets,31
1966-67,31,5,10,9,0,AHL,13,Pittsburgh Hornets,14
