shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0.0,0,2014-15,18,2,296,0,9,28,11,0,0,4,2,NJD,0,4,0,24,0,NHL,0,20,13:28,42,22,0,2,[],0
0.0,0,2015-16,17,1,265,0,8,22,9,0,0,-5,1,NJD,0,2,0,25,0,NHL,0,23,13:57,46,19,0,1,[],0
33.3,0,2016-17,15,0,121,0,0,11,3,0,1,2,0,NJD,1,0,0,26,0,NHL,0,11,13:28,16,9,0,1,[],0
