assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,Kamloops Blazers,2,1993-94,18,5,4,17,0,WHL
2,Kamloops Blazers,0,1993-94,4,2,0,17,0,M-Cup
7,Kamloops Blazers,2,1994-95,21,9,9,18,0,WHL
4,Kamloops Blazers,0,1994-95,4,4,2,18,0,M-Cup
9,Kamloops Blazers,4,1995-96,16,13,22,19,0,WHL
2,Kentucky Thoroughblades,0,1996-97,4,2,0,20,0,AHL
3,Rochester Americans,0,1997-98,4,3,4,21,0,AHL
5,Rochester Americans,2,1998-99,20,7,8,22,0,AHL
0,Rochester Americans,1,1999-00,12,1,2,23,0,AHL
0,Rochester Americans,1,2000-01,4,1,0,24,0,AHL
0,Manchester Monarchs,1,2001-02,5,1,5,25,0,AHL
0,Manchester Monarchs,0,2002-03,3,0,0,26,2,AHL
1,Manchester Monarchs,1,2004-05,6,2,0,28,0,AHL
3,ERC Ingolstadt,1,2005-06,7,4,6,29,0,Germany
3,ERC Ingolstadt,0,2006-07,6,3,22,30,0,Germany
4,ERC Ingolstadt,0,2007-08,3,4,8,31,0,Germany
1,DEG Metro Stars Dusseldorf,0,2009-10,3,1,4,33,0,Germany
2,DEG Metro Stars Dusseldorf,2,2010-11,9,4,6,34,0,Germany
2,DEG Metro Stars Dusseldorf,0,2011-12,7,2,18,35,0,Germany
