shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
3.0,0,2006-07,20,8,795,0,0,0,33,0,1,-6,8,EDM,1,0,0,28,1,NHL,0,0,20:23,0,39,0,9,[],0
0.0,0,2007-08,61,11,1711,2,24,163,71,0,0,20,13,CBJ,0,18,0,29,0,NHL,0,90,21:08,148,81,0,13,[],0
4.5,1,2008-09,38,17,1835,1,23,176,66,0,3,23,18,CBJ,3,17,0.0,30,1,NHL,0,157,22:23,168,82,0,21,[],0
4.8,1,2009-10,36,10,1280,0,23,122,63,0,2,-14,10,CBJ,3,12,50.0,31,0,NHL,0,133,20:39,111,62,1,13,[],1
6.3,0,2010-11,28,14,1626,1,30,167,79,0,5,-6,15,CBJ,5,21,100.0,32,0,NHL,0,158,21:07,152,77,1,20,[],0
6.4,0,2011-12,24,14,1675,0,44,207,78,0,5,-17,14,COL,5,27,100.0,33,1,NHL,0,134,20:41,142,81,1,19,[],0
2.0,1,2012-13,28,9,906,0,29,118,50,0,1,-3,9,COL,1,18,0.0,34,1,NHL,0,102,19:42,96,46,0,10,[],0
8.0,0,2013-14,40,11,1741,0,31,154,75,0,6,8,11,COL,6,22,0,35,0,NHL,0,144,22:20,170,78,0,17,[],0
1.2,0,2014-15,42,11,1673,1,30,175,84,0,1,-12,12,COL,1,22,0,36,0,NHL,0,140,20:39,170,81,0,13,[],0
