year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,16,16,41,20,0,AJHL,59,Brooks Bandits,36
2005-06,17,23,53,22,14,WHL,70,Vancouver Giants,45
2006-07,18,21,32,24,26,WHL,63,Vancouver Giants,45
2007-08,19,33,69,45,16,WHL,70,Vancouver Giants,78
2008-09,20,23,23,25,10,AHL,77,Chicago Wolves,48
2009-10,21,20,68,29,17,AHL,79,Chicago Wolves,49
2010-11,22,21,45,32,18,AHL,67,Chicago Wolves,53
2011-12,23,18,48,32,11,AHL,61,St. John\'s IceCaps,50
2012-13,24,16,58,23,-22,AHL,75,2 Teams,39
2012-13,24,11,45,14,-23,AHL,57,St. John\'s IceCaps,25
2012-13,24,5,13,9,1,AHL,18,Springfield Falcons,14
