average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,23,2,23,9,28,1,0,0,0,1977-78,MTL,1,2,[],3.6,,28
,14,0,0,NHL,24,8,60,21,60,3,0,0,3,1978-79,MTL,3,11,[],5.0,,62
,23,0,0,NHL,25,20,43,22,86,3,0,0,0,1979-80,MTL,3,20,[],3.5,,70
,28,0,0,NHL,26,21,96,0,120,2,1,0,4,1980-81,MTL,3,25,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-8'}]",2.5,,80
,33,0,0,NHL,27,20,76,78,109,3,1,2,7,1981-82,MTL,4,29,"[{'link': '/awards/nhl_all_star.html#1982', 'name': None}, {'link': '/awards/voting-1982.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1982.html#norris', 'name': 'Norris-6'}]",3.7,,76
,27,0,0,NHL,28,16,59,-4,103,1,4,0,6,1982-83,WSH,5,22,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-19'}]",4.9,,73
,30,0,0,NHL,29,18,67,-13,142,0,2,1,9,1983-84,TOT,2,28,[],1.4,,0
,1,0,0,NHL,29,1,8,-4,15,0,0,0,0,1983-84,WSH,0,1,[],0.0,,6
,29,0,0,NHL,29,17,59,-9,127,0,2,1,9,1983-84,LAK,2,27,[],1.6,,74
,23,0,0,NHL,30,16,70,-2,100,1,3,1,2,1984-85,LAK,4,19,[],4.0,,79
,21,0,0,NHL,31,13,77,-10,77,4,0,0,4,1985-86,TOT,4,17,[],5.2,,79
,16,0,0,NHL,31,10,61,-13,53,3,0,0,3,1985-86,LAK,3,13,[],5.7,,49
,5,0,0,NHL,31,3,16,3,24,1,0,0,1,1985-86,BUF,1,4,[],4.2,,30
,4,0,0,NHL,32,4,28,-7,31,0,0,0,0,1986-87,CGY,0,4,[],0.0,,32
