year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,17,12,0,12,0,High-NH,21,Manchester Blue Knights,24
1984-85,18,8,0,25,0,High-MA,24,Lawrence Academy,33
1986-87,20,3,22,8,0,H-East,33,Providence College,11
1987-88,21,3,44,9,0,H-East,33,Providence College,12
1988-89,22,3,48,14,0,H-East,35,Providence College,17
1989-90,23,6,34,19,0,H-East,35,Providence College,25
1990-91,24,8,45,15,0,AHL,60,Newmarket Saints,23
1991-92,25,11,60,34,0,AHL,78,St. John\'s Maple Leafs,45
1992-93,26,19,92,35,0,AHL,77,St. John\'s Maple Leafs,54
1993-94,27,6,98,21,0,IHL,79,Cincinnati Cyclones,27
1994-95,28,28,102,34,0,AHL,78,Providence Bruins,62
1995-96,29,27,104,29,0,IHL,82,2 Teams,56
1995-96,29,20,86,23,0,IHL,69,Indianapolis Ice,43
1995-96,29,7,18,6,0,IHL,13,Las Vegas Thunder,13
1996-97,30,5,34,19,0,IHL,42,Las Vegas Thunder,24
1997-98,31,14,50,35,-1,IHL,77,Kansas City Blades,49
