pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Fort William Canadiens,1,0,3,TBJHL,6,1952-53,18,2
26,Fort William Canadiens,1,0,2,M-Cup,5,1952-53,18,1
8,Fort William Canadiens,3,0,4,TBJHL,4,1953-54,19,1
33,Fort William Canadiens,0,0,1,M-Cup,13,1953-54,19,1
33,Fort William Beavers,1,0,5,Al-Cup,13,1954-55,20,4
6,Sault Ste. Marie Indians,1,0,3,NOHA,7,1955-56,21,2
30,Cleveland Barons,0,0,0,AHL,11,1956-57,22,0
20,Springfield Indians,3,0,6,AHL,11,1961-62,27,3
6,Pittsburgh Hornets,0,0,0,AHL,5,1963-64,29,0
2,Pittsburgh Hornets,0,0,0,AHL,2,1964-65,30,0
17,Pittsburgh Hornets,5,0,6,AHL,9,1966-67,32,1
0,Phoenix Roadrunners,0,0,0,WHL,4,1967-68,33,0
0,Baltimore Clippers,1,0,1,AHL,4,1968-69,34,0
