age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,16.7,1,1,1,NHL,6,0,1990-91,1,6,1,,0,56,,BUF,2
23,,0,0,0,-2,NHL,7,0,1991-92,0,0,0,,0,2,,BUF,0
25,,25.0,1,0,1,NHL,7,0,1993-94,0,4,1,,0,43,,BUF,1
26,,0,0,0,0,NHL,5,0,1994-95,0,0,0,,0,14,,BUF,0
28,,0.0,0,1,-3,NHL,12,0,1996-97,0,4,0,,0,28,,BUF,1
29,,0.0,0,0,-2,NHL,10,0,1997-98,0,2,0,,0,24,,BUF,0
30,,100.0,1,0,1,NHL,5,0,1998-99,1,1,1,3:11,0,0,16,BUF,1
32,,0,0,0,0,NHL,3,0,2000-01,0,0,0,1:05,0,2,3,BUF,0
