age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
27,,0,0,2,0,NHL,6,0,1958-59,0,0,0,,0,10,,CBH,2
28,,0.0,0,1,-3,NHL,4,0,1959-60,0,3,0,,0,8,,CBH,1
29,SC,0,0,0,0,NHL,0,0,1960-61,0,15,3,,0,8,,CBH,0
30,,0.0,0,7,3,NHL,0,0,1961-62,0,17,0,,0,8,,CBH,7
31,,0.0,0,8,-3,NHL,6,0,1962-63,0,7,0,,0,8,,CBH,8
32,,18.2,0,6,0,NHL,7,0,1963-64,0,11,2,,0,6,,CBH,8
33,,0.0,0,7,4,NHL,12,0,1964-65,0,16,0,,0,22,,CBH,7
34,,0.0,0,2,-5,NHL,6,0,1965-66,0,6,0,,0,10,,CBH,2
35,,20.0,0,4,1,NHL,6,0,1966-67,0,10,2,,0,6,,CBH,6
36,,14.3,0,3,0,NHL,11,0,1967-68,0,7,1,,1,12,,CBH,4
37,,0.0,0,1,-1,NHL,4,0,1968-69,0,2,0,,0,4,,TOR,1
