pim,team,assists,plus_minus,points,league,games_played,year,age,goals
5,Medicine Hat Tigers,9,0,18,WCJHL,41,1951-52,18,9
4,Medicine Hat Tigers,14,0,21,WCJHL,31,1952-53,19,7
18,Medicine Hat Tigers,14,0,28,WCJHL,36,1953-54,20,14
0,New Westminster Royals,1,0,1,WHL,7,1954-55,21,0
2,Kelowna Packers,10,0,19,OSHL,41,1954-55,21,9
0,Seattle Americans,18,0,36,WHL,70,1955-56,22,18
6,Seattle Americans,40,0,64,WHL,70,1956-57,23,24
11,Seattle Totems,41,0,75,WHL,70,1957-58,24,34
2,Seattle Totems,49,0,81,WHL,64,1958-59,25,32
6,Pittsburgh Hornets,7,0,12,AHL,12,1965-66,32,5
0,Pittsburgh Hornets,11,0,16,AHL,17,1966-67,33,5
