average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,11,0,0,NHL,26,0,2,0,0,0,0,0,0,1959-60,DET,4,7,[],0,,69
,17,0,0,NHL,27,0,4,0,0,0,0,0,0,1960-61,DET,6,11,[],0,,66
,10,0,0,NHL,28,0,4,0,0,0,0,0,0,1961-62,DET,5,5,[],0,,0
,20,0,0,NHL,29,0,2,0,0,0,0,0,0,1962-63,DET,6,14,[],0,,67
,25,1,2,NHL,30,0,4,0,0,4,1,0,0,1963-64,NYR,7,18,[],0,,69
,8,0,1,NHL,31,0,6,0,0,1,0,0,0,1964-65,TOT,2,6,[],0,,43
,1,0,0,NHL,31,0,2,0,0,0,0,0,0,1964-65,NYR,0,1,[],0,,27
,7,0,1,NHL,31,0,4,0,0,1,0,0,0,1964-65,DET,2,5,[],0,,16
,15,0,0,NHL,32,0,0,0,0,4,1,0,0,1965-66,DET,5,10,[],0,,59
,2,0,0,NHL,33,0,0,0,0,1,0,0,0,1966-67,DET,1,1,[],0,,28
,34,2,0,NHL,34,26,0,-23,114,6,0,0,2,1967-68,PIT,6,28,[],5.3,,69
,29,2,1,NHL,35,10,2,-25,109,11,0,2,5,1968-69,PIT,12,17,[],11.0,,74
,26,1,0,NHL,36,12,2,-4,73,8,3,0,3,1969-70,PIT,11,15,[],15.1,,68
,13,0,1,NHL,37,9,0,-8,59,2,1,0,0,1970-71,PIT,4,9,[],6.8,,70
,19,0,0,NHL,38,9,0,-1,35,5,1,2,2,1971-72,PIT,6,13,[],17.1,,68
,39,0,0,WHA,39,0,2,0,0,6,1,0,0,1972-73,ALO,7,32,[],0,,77
,22,0,4,WHA,40,0,2,0,0,5,0,0,0,1973-74,EDO,9,13,[],0,,72
