assists,team,goals,year,games_played,points,pim,age,plus_minus,league
5,HC Kometa Brno Jr.,9,1997-98,17,14,0,18,0,CzRep-Jr.
10,HC Kometa BVV Brno,6,1997-98,48,16,0,18,0,CzRep-2
4,HC Vitkovice,0,1998-99,25,4,2,19,0,CzRep
12,HC Vitkovice,11,1999-00,48,23,81,20,0,CzRep
9,Philadelphia Phantoms,3,2000-01,62,12,29,21,-7,AHL
6,2 Teams,3,2001-02,36,9,8,22,6,AHL
6,Philadelphia Phantoms,1,2001-02,22,7,8,22,4,AHL
0,Milwaukee Admirals,2,2001-02,14,2,0,22,2,AHL
19,2 Teams,5,2002-03,51,24,24,23,0,CzRep
15,HC Hame Zlin,4,2002-03,44,19,14,23,0,CzRep
4,HC Vitkovice,1,2002-03,7,5,10,23,0,CzRep
14,HC Vitkovice,7,2003-04,46,21,26,24,0,CzRep
11,HC Vitkovice Steel,13,2004-05,51,24,38,25,0,CzRep
23,HC Vitkovice Steel,17,2005-06,52,40,46,26,0,CzRep
0,Czech Republic,1,2005-06,9,1,6,26,-1,WC-A
19,HC Vitkovice Steel,17,2006-07,49,36,62,27,-2,CzRep
0,Czech Republic,0,2006-07,7,0,2,27,0,WC-A
10,HC Vitkovice Steel,11,2007-08,48,21,91,28,0,CzRep
0,HC Vitkovice Steel,1,2008-09,5,1,2,29,0,CzRep
6,Neftekhimik Nizhnekamsk,3,2008-09,35,9,8,29,0,KHL
0,Czech Republic,2,2009-10,9,2,0,30,1,WC-A
24,2 Teams,13,2009-10,61,37,30,30,0,CzRep
19,HC Vitkovice Steel,10,2009-10,37,29,16,30,0,CzRep
5,HC Kometa Brno,3,2009-10,24,8,14,30,0,CzRep
16,HC Kometa Brno,9,2010-11,55,25,54,31,0,CzRep
9,JYP Jyvaskyla,5,2011-12,30,14,6,32,0,Finland
4,HC Kometa Brno,4,2011-12,27,8,32,32,0,CzRep
10,JYP Jyvaskyla,5,2012-13,29,15,8,33,0,Finland
4,Czech Republic,0,2012-13,8,4,4,33,1,WC-A
