won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,WHA,10,CHC,486,23,0,123,0,34,0,-6.27,0,0,0,0,0,0,0,.866,1973-74,254,4.20,0,220
,0,WHA,1,CLC,60,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1975-76,0,6.00,0,0
