bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,OHA-Jr.,18,Toronto Marlboros,1044,16,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1966-67,0,3.39,0,0
0,OHA-Jr.,18,Toronto Marlboros,1030,17,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1967-68,0,3.50,0,0
0,OHA-Jr.,51,2 Teams,3040,18,0,0,0,264,0,0,0,0,0,0,0,0,0,0,1968-69,0,5.21,0,0
0,OHA-Jr.,27,Toronto Marlboros,1600,18,0,0,0,129,0,0,0,0,0,0,0,0,0,0,1968-69,0,4.84,0,0
0,OHA-Jr.,24,Kitchener Rangers,1440,18,0,0,0,135,0,0,0,0,0,0,0,0,0,0,1968-69,0,5.63,0,0
0,OHA-Jr.,42,Kitchener Rangers,2520,19,0,0,0,179,0,0,0,1,0,0,0,0,0,0,1969-70,0,4.26,0,0
0,CHL,15,Amarillo Wranglers,873,20,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1970-71,0,4.67,0,0
0,AHL,35,Hershey Bears,2065,21,17,0,0,131,0,0,4,0,13,0,0,0,0,0,1971-72,0,3.81,0,0
0,AHL,19,Hershey Bears,1121,22,0,0,0,53,0,0,0,2,0,0,0,0,0,0,1972-73,0,2.84,0,0
0,NAPro,4,Erie Blades,122,26,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1976-77,0,2.46,0,0
