bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,0,0,0,Russia-3,0,16,0,0,0,0,0,0,0,0,1996-97,Lada Togliatti 2,0,0,0,0,5,0
0,0,0,0,0,0,Russia-3,0,17,0,0,0,0,0,0,28,0,1997-98,Lada Togliatti 2,0,0,0,0,8,0
0,0,0,0,0,0,Russia-4,0,18,0,0,0,0,0,0,43,0,1998-99,Lada Togliatti 2,0,0,0,0,20,0
0,0,0,2.52,0,0,Russia-2,0,19,0,0,0,0,0,0,21,0,1999-00,Spartak Moscow,0,0,0,0,10,500
0,0,0,0,0,0,Russia-3,0,19,0,0,0,0,0,0,5,0,1999-00,Lada Togliatti 2,0,0,0,0,2,0
0,3,0,1.36,0,0,Russia,0,19,0,0,0,0,0,0,18,0,1999-00,Lada Togliatti,0,0,0,0,14,796
0,1,0,0.77,0,0,WJC-A,0,19,0,0,0,0,0,0,3,0,1999-00,Russia,0,0,0,0,4,234
0,0,0,2.75,0,0,WC-A,0,19,0,0,0,0,0,0,10,0,1999-00,Russia,0,0,0,0,4,218
0,8,0,1.84,0,0,Russia,0,20,0,0,2,0,0,0,61,0,2000-01,Lada Togliatti,0,0,0,0,34,1992
0,4,0,2.48,0,1185,AHL,0,21,0,1086,10,0,0,0,99,.916,2001-02,Cincinnati Mighty Ducks,16,0,4,20,45,2399
0,1,0,2.82,0,1579,AHL,0,22,0,1437,24,0,0,0,142,.910,2002-03,Cincinnati Mighty Ducks,26,0,9,12,54,3020
0,6,0,2.32,0,1789,AHL,0,23,0,1644,4,0,0,0,145,.919,2003-04,Cincinnati Mighty Ducks,25,0,10,27,64,3748
0,0,0,2.33,0,68,W-Cup,0,24,0,61,0,0,0,0,7,.897,2004-05,Russia,1,0,0,2,3,180
0,4,0,2.60,0,886,AHL,0,24,0,799,4,0,0,0,87,.902,2004-05,Cincinnati Mighty Ducks,13,0,1,17,36,2007
0,0,0,5.00,0,0,Olympics,0,25,0,0,0,0,0,0,5,0,2005-06,Russia,1,0,0,0,1,60
0,1,0,2.08,0,198,WC-A,0,28,0,184,2,0,0,0,14,.929,2008-09,Russia,0,0,0,0,7,404
0,0,0,1.78,0,52,Olympics,0,29,0,49,0,0,0,0,3,.942,2009-10,Russia,1,0,0,0,2,101
0,0,0,2.13,0,0,KHL,0,32,0,0,0,0,0,0,23,0,2012-13,CSKA Moscow,5,0,0,6,12,647
0,1,0,1.65,0,81,WC-A,0,32,0,75,0,0,0,0,6,.926,2012-13,Russia,1,0,0,3,4,218
0,0,0,0,0,0,AHL,0,33,0,0,0,0,0,0,0,0,2013-14,Oklahoma City Barons,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,34,0,0,0,0,0,0,0,0,2014-15,Norfolk Admirals,0,0,0,0,0,0
