pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Prince George Spruce Kings,53,0,90,RMJHL,48,1994-95,17,37
12,Michigan State Spartans,8,0,11,CCHA,42,1995-96,18,3
51,Michigan State Spartans,7,0,14,CCHA,29,1996-97,19,7
39,Michigan State Spartans,21,0,30,CCHA,31,1997-98,20,9
56,Michigan State Spartans,16,0,37,CCHA,42,1998-99,21,21
27,Orlando Solar Bears,18,7,34,IHL,64,1999-00,22,16
43,Orlando Solar Bears,28,5,46,IHL,61,2000-01,23,18
25,Chicago Wolves,17,8,27,AHL,64,2001-02,24,10
37,Grand Rapids Griffins,17,7,25,AHL,74,2002-03,25,8
107,Iserlohn Roosters,15,0,30,Germany,44,2003-04,26,15
64,Iserlohn Roosters,15,0,26,Germany,39,2004-05,27,11
80,Iserlohn Roosters,22,0,35,Germany,48,2005-06,28,13
80,Kolner Haie,24,0,33,Germany,50,2006-07,29,9
86,Kolner Haie,19,0,29,Germany,54,2007-08,30,10
40,Kolner Haie,8,0,19,Germany,49,2008-09,31,11
73,Kolner Haie,10,0,22,Germany,55,2009-10,32,12
20,EHC Munchen,12,0,20,Germany,52,2010-11,33,8
8,EHC Munchen,4,0,6,Germany,21,2011-12,34,2
22,EHC Red Bill Munchen,10,0,16,Germany,51,2012-13,35,6
