league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,36,0,18,26,12,2,,MDA,[],11.5,1,9,-6,3,1,1994-95,,1,14,0,7
NHL,82,0,19,119,30,6,,TOT,[],5.9,5,23,-7,7,0,1995-96,,2,41,0,17
NHL,51,0,19,84,22,2,,MDA,[],8.3,5,15,0,7,0,1995-96,,2,35,0,13
NHL,31,0,19,35,8,4,,WIN,[],0.0,0,8,-7,0,0,1995-96,,0,6,0,4
NHL,0,2,20,144,55,27,,PHX,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-1997.html#norris', 'name': 'Norris-10'}]",6.9,6,45,-5,10,1,1996-97,,3,30,0,18
NHL,46,1,21,83,19,7,,PHX,[],8.4,3,12,1,7,0,1997-98,,4,12,0,5
NHL,82,2,22,117,25,4,1706,PHX,[],6.0,5,18,11,7,0,1998-99,20:48,2,32,0,14
NHL,82,5,23,153,51,14,1867,MDA,"[{'link': '/awards/voting-2000.html#AS', 'name': 'AS-19'}, {'link': '/awards/voting-2000.html#norris', 'name': 'Norris-14'}]",9.8,10,36,5,15,0,1999-00,22:46,5,30,1,21
NHL,82,3,24,188,53,28,2002,MDA,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-17'}, {'link': '/awards/voting-2001.html#norris', 'name': 'Norris-16'}]",7.4,6,39,-11,14,0,2000-01,24:25,8,32,0,11
NHL,73,1,25,147,32,14,1667,MDA,[],4.1,4,26,0,6,0,2001-02,22:50,2,31,0,12
NHL,50,1,26,76,13,2,840,NJD,[],6.6,3,8,2,5,0,2002-03,16:48,2,22,0,6
NHL,72,0,29,91,23,12,1195,CAR,[],3.3,3,20,-1,3,0,2005-06,16:36,0,37,0,8
NHL,26,0,30,26,4,2,308,LAK,[],0.0,0,4,-10,0,0,2006-07,11:50,0,10,0,2
