year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,16,0,6,1,0,CIS,21,Krylja Sovetov Moscow,1
1992-93,16,1,0,2,0,EJC-A,6,Russia,3
1993-94,17,4,22,10,0,CIS,46,Krylja Sovetov Moscow,14
1993-94,17,1,6,5,0,WJC-A,7,Russia,6
1993-94,17,1,22,9,0,EJC-A,5,Russia,10
1994-95,18,1,4,4,0,WHL,7,Brandon Wheat Kings,5
1995-96,19,0,0,1,0,WC-A,3,Russia,1
1996-97,20,1,0,0,0,W-Cup,4,Russia,1
1997-98,21,8,2,6,12,AHL,9,Hamilton Bulldogs,14
2000-01,24,2,2,2,-1,WC-A,7,Russia,4
2001-02,25,1,0,1,5,Olympics,6,Russia,2
2003-04,27,16,58,17,0,Russia,57,Avangard Omsk,33
2003-04,27,0,6,1,-1,WC-A,6,Russia,1
2004-05,28,0,0,0,1,W-Cup,3,Russia,0
2004-05,28,5,65,15,0,Russia,48,Avangard Omsk,20
2006-07,30,5,2,8,3,AHL,14,Manchester Monarchs,13
2007-08,31,6,58,10,0,Russia,43,Salavat Yulayev Ufa,16
2008-09,32,8,32,19,0,KHL,48,Salavat Yulayev Ufa,27
2008-09,32,2,6,2,7,WC-A,9,Russia,4
2009-10,33,8,38,13,0,KHL,42,Salavat Yulayev Ufa,21
2010-11,34,7,20,9,0,KHL,40,Salavat Yulayev Ufa,16
2011-12,35,6,26,5,0,KHL,36,2 Teams,11
2011-12,35,0,8,0,0,KHL,12,Salavat Yulayev Ufa,0
2011-12,35,6,18,5,0,KHL,24,Metallurg Magnitogorsk,11
2012-13,36,0,18,5,0,KHL,25,Metallurg Magnitogorsk,5
