bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,4.75,-21.57,733,WHA,0,20,0,631,4,0,0,127,102,.861,1972-73,QBN,0,0,0,0,0,24,1288
0,1,[],1,3.32,9.54,900,WHA,0,21,0,811,0,0,0,90,89,.901,1973-74,QBN,0,0,1,0,0,30,1607
0,0,[],2,3.84,2.00,1734,WHA,0,22,0,1546,13,0,0,99,188,.892,1974-75,QBN,0,0,2,0,0,51,2938
0,2,[],3,3.69,9.91,2216,WHA,0,23,0,1972,2,0,0,96,0,.890,1975-76,QBN,0,0,3,0,0,0,3967
0,2,[],1,3.45,-4.60,1396,WHA,0,24,0,1229,0,0,0,103,167,.880,1976-77,QBN,0,0,1,0,0,53,2906
0,0,[],2,3.70,18.07,1120,WHA,0,25,0,999,0,0,0,87,121,.892,1977-78,QBN,0,0,2,0,0,36,1962
0,0,"[{'link': '/awards/wha_all_star.html#1979', 'name': 'ASW-2'}]",3,3.11,26.36,1279,WHA,0,26,0,1153,2,0,0,83,126,.901,1978-79,QBN,0,0,3,0,0,42,2433
0,0,[],0,4.50,0,0,NHL,0,27,0,0,0,0,0,0,6,0,1979-80,NYI,0,0.1,0,0,1,2,80
0,0,[],0,3.51,0,0,NHL,0,28,0,0,0,0,0,0,177,0,1980-81,VAN,18,9.2,0,0,17,52,3024
0,2,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1982.html#hart', 'name': 'Hart-14'}, {'link': '/awards/voting-1982.html#vezina', 'name': 'Vezina-6'}]",2,3.35,0,0,NHL,0,29,0,0,0,0,0,0,168,0,1981-82,VAN,18,10.4,2,12,20,52,3010
0,0,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-8'}]",1,3.79,0,0,NHL,0,30,0,0,2,0,0,0,208,0,1982-83,VAN,26,9.0,1,8,21,58,3291
0,1,[],2,4.01,-6.01,1067,NHL,0,31,0,926,0,0,0,104,141,.868,1983-84,VAN,21,5.3,2,5,10,36,2110
0,0,[],1,4.67,-30.58,1574,NHL,0,32,0,1346,4,0,0,115,0,.855,1984-85,VAN,27,6.2,1,6,16,51,2930
0,2,[],2,4.07,-23.26,1724,NHL,0,33,0,1484,16,0,0,111,0,.861,1985-86,VAN,0,7.4,2,8,19,0,3541
0,1,[],0,3.59,-11.14,1391,NHL,0,34,0,1213,2,0,0,107,178,.872,1986-87,VAN,25,6.7,0,5,20,53,2972
0,0,[],0,3.80,-5.24,489,NHL,0,35,0,425,2,0,0,109,64,.869,1987-88,TOT,8,2.2,0,2,7,17,1010
0,0,[],0,4.39,-7.30,347,NHL,0,35,0,298,0,0,0,118,49,.859,1987-88,VAN,6,1.3,0,2,3,11,670
0,0,[],0,2.65,0,142,NHL,0,35,0,127,2,0,0,0,15,.894,1987-88,HAR,2,0.9,0,0,4,6,340
