average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,0,0,0,0,0,0,0,1980-81,CBH,0,0,[],0,,1
,23,0,4,NHL,21,12,20,-9,66,3,1,1,2,1981-82,CBH,8,15,[],12.1,,69
,40,2,0,NHL,22,20,12,10,105,13,2,1,4,1982-83,CBH,15,25,[],14.3,,77
,48,3,3,NHL,23,14,12,1,114,21,3,1,6,1983-84,CBH,27,21,[],23.7,,79
,51,1,1,NHL,24,29,12,7,120,11,5,2,3,1984-85,CBH,17,34,"[{'link': '/awards/voting-1985.html#selke', 'name': 'Selke-25'}]",14.2,,74
,22,0,0,NHL,25,14,10,-14,41,4,0,3,1,1985-86,TOT,4,18,[],9.8,,64
,13,0,0,NHL,25,7,6,-8,29,3,0,2,1,1985-86,CBH,3,10,[],10.3,,46
,9,0,0,NHL,25,7,4,-6,12,1,0,1,0,1985-86,HAR,1,8,[],8.3,,18
,1,0,0,NHL,26,1,0,-2,7,0,0,0,0,1986-87,HAR,0,1,[],0.0,,8
,1,0,0,NHL,27,0,2,-1,1,0,1,0,0,1987-88,CHI,1,0,[],100.0,,2
,2,1,0,NHL,28,1,0,2,4,0,1,0,0,1988-89,CHI,1,1,[],25.0,,6
