pim,team,assists,plus_minus,points,league,games_played,year,age,goals
7,Peterborough Petes,2,0,2,OMJHL,4,1976-77,18,0
52,Peterborough Petes,5,0,11,OMJHL,21,1977-78,19,6
4,Peterborough Petes,5,0,5,M-Cup,5,1977-78,19,0
32,Nova Scotia Voyageurs,1,0,3,AHL,6,1981-82,23,2
25,Nova Scotia Voyageurs,1,0,2,AHL,7,1982-83,24,1
15,Colorado Flames,1,0,4,CHL,6,1983-84,25,3
10,Hershey Bears,0,0,2,AHL,3,1986-87,28,2
21,Colorado Rangers,2,0,4,IHL,13,1987-88,29,2
