goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1980-81,219,2001,0,0,0,0,0,0,Melville Millionaires,0,0,0,6.57,16,SJHL,0,0,37,0,7,24
0,0,0,1981-82,133,1398,0,0,0,0,0,0,Brandon Wheat Kings,0,0,0,5.71,17,WHL,0,0,30,0,12,11
0,0,0,1982-83,249,2589,0,0,0,0,0,0,Brandon Wheat Kings,0,0,0,5.77,18,WHL,0,0,44,0,13,30
0,0,0,1983-84,190,2670,2,0,0,0,0,0,Brandon Wheat Kings,0,0,0,4.27,19,WHL,0,0,46,0,29,13
0,0,0,1984-85,34,555,0,0,0,0,0,0,Hershey Bears,0,0,0,3.68,20,AHL,0,0,11,0,4,6
0,0,0,1984-85,80,1103,1,0,0,0,0,0,Kalamazoo Wings,0,0,0,4.35,20,IHL,0,0,19,0,6,11
0,0,0,1985-86,174,3061,2,0,0,0,0,0,Hershey Bears,5,0,0,3.41,21,AHL,0,0,53,0,30,19
0,0,0,1989-90,3,49,0,0,0,0,0,0,Hershey Bears,0,0,0,3.67,25,AHL,0,0,1,0,1,0
0,0,0,1991-92,13,273,1,0,0,0,0,0,Canada,0,0,0,2.86,27,WC-A,0,0,5,0,1,2
