goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1981-82,16,103,0,0,0,0,0,0,Brandon Wheat Kings,0,0,0,9.32,17,WHL,0,0,3,0,0,2
0,0,0,1983-84,37,592,0,0,0,0,0,0,Brandon Wheat Kings,0,0,0,3.75,19,WHL,0,0,10,0,5,5
0,0,0,1985-86,42,780,0,0,0,0,0,0,Hershey Bears,1,0,0,3.23,21,AHL,0,0,13,0,5,7
