year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,15,40,0,62,0,BCJHL,62,Langley Lords,102
1973-74,15,0,0,0,0,WCJHL,2,Kamloops Chiefs,0
1974-75,16,32,111,60,0,BCJHL,52,Langley Lords,92
1974-75,16,8,2,4,0,WCJHL,9,Kamloops Chiefs,12
1975-76,17,35,96,49,0,WHL,72,Kamloops Chiefs,84
1976-77,18,41,100,58,0,WCJHL,71,Kamloops Chiefs,99
1977-78,19,54,148,71,0,WCJHL,62,Seattle Breakers,125
1977-78,19,5,4,3,0,WJC-A,6,Canada,8
1978-79,20,4,4,1,0,WEC-A,8,Canada,5
1980-81,22,0,2,1,0,WEC-A,8,Canada,1
1981-82,23,1,0,3,0,WEC-A,4,Canada,4
1990-91,32,0,0,0,0,Fr-Tour,2,Montreal Canadiens,0
