assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1992-93,14,6,3,Laval-Laurentides,15,12,0,QAAA
17,1993-94,61,33,16,Verdun College Francais,16,130,0,QMJHL
38,1994-95,60,59,21,Hull Olympiques,17,218,0,QMJHL
57,1995-96,62,88,31,Hull Olympiques,18,193,0,QMJHL
53,1996-97,61,88,35,Hull Olympiques,19,210,0,QMJHL
21,1997-98,78,36,15,Fredericton Canadiens,20,138,19,AHL
29,1998-99,78,36,7,Fredericton Canadiens,21,118,-1,AHL
19,1999-00,62,26,7,Quebec Citadelles,22,142,-9,AHL
18,2000-01,71,24,6,Quebec Citadelles,23,201,5,AHL
3,2001-02,24,3,0,Quebec Citadelles,24,37,-4,AHL
17,2001-02,32,30,13,New Mexico Scorpions,24,102,12,CHL
11,2002-03,32,19,8,Bracknell Bees,25,57,0,Britain
59,2003-04,49,80,21,St-Georges Garaga,26,154,0,QSPHL
52,2004-05,57,72,20,St-Georges Garaga,27,169,0,QNAHL
26,2005-06,46,42,16,St-Georges CRS Express,28,177,0,QNAHL
