average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:02,0,1,0,0,0,NHL,23,1,0,14,-3,17,0,0,0,0,0,0,0,1999-00,CGY,0,0,1,0,0.0,199,22,[]
11:56,0,6,0,0,0,NHL,24,1,0,38,0,43,0,4,0,1,0,0,0,2000-01,CGY,5,0,1,0,11.6,346,29,[]
13:57,0,17,4,1,0,NHL,25,7,0,79,-12,109,0,7,0,2,0,0,0,2001-02,CGY,10,0,7,0,9.2,893,64,[]
14:24,0,22,2,0,0,NHL,26,10,0,126,-11,156,0,8,0,2,0,2,0,2002-03,CGY,10,0,12,0,6.4,1166,81,[]
14:05,0,25,2,0,0,NHL,27,12,0,106,-3,137,0,6,0,4,1,2,0,2003-04,CGY,10,0,15,0,7.3,1154,82,[]
15:24,0,39,0,3,0,NHL,29,17,0,110,9,144,0,16,0,1,1,1,0,2005-06,WSH,20,0,19,0,13.9,1202,78,[]
18:25,0,54,2,4,0,NHL,30,17,0,66,-10,164,0,17,0,9,0,7,0,2006-07,WSH,30,0,24,0,18.3,1363,74,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-48'}]"
16:54,59,9,1,0,7,NHL,31,2,6,43,0,29,46.2,4,7,1,0,2,4,2007-08,WSH,5,24,4,7,17.2,304,18,[]
11:34,72,6,0,0,7,NHL,32,4,3,32,-3,36,50.0,1,3,0,0,1,5,2008-09,WSH,1,49,5,10,2.8,370,32,[]
11:52,169,20,1,0,17,NHL,33,9,7,48,-12,105,35.0,7,13,0,0,4,13,2009-10,TOT,7,90,13,6,6.7,878,74,[]
11:39,99,15,1,0,12,NHL,33,7,3,27,-4,59,30.0,4,7,0,0,4,3,2009-10,WSH,4,36,11,6,6.8,443,38,[]
12:06,70,5,0,0,5,NHL,33,2,4,21,-8,46,40.0,3,6,0,0,0,10,2009-10,CBJ,3,54,2,0,6.5,436,36,[]
14:39,137,15,0,0,9,NHL,34,9,3,38,-3,83,18.8,3,13,2,1,0,18,2010-11,CBJ,5,89,10,9,6.0,776,53,[]
