giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,11,0,20,0,0,4,0,0,0,98,BOS,0,0,[],0.0,0,0,0,0,0,0,2002-03,0,8:57,0,8,0,0
0,NHL,33,0,21,0,0,14,8,0,0,602,TOT,0,0,[],7.1,1,7,10,1,0,0,2003-04,0,18:14,0,10,0,7
0,NHL,30,0,21,0,0,13,8,0,0,545,BOS,0,0,[],7.7,1,7,10,1,0,0,2003-04,0,18:11,0,10,0,7
0,NHL,3,0,21,0,0,1,0,0,0,57,WSH,0,0,[],0.0,0,0,0,0,0,0,2003-04,0,18:52,0,0,0,0
0,NHL,80,0,23,0,0,56,14,0,0,1658,WSH,0,0,[],1.8,1,13,7,1,0,0,2005-06,0,20:44,0,91,3,10
0,NHL,78,0,24,0,0,46,13,0,0,1634,WSH,0,0,[],6.5,3,10,3,3,0,0,2006-07,0,20:57,0,106,1,9
48,NHL,76,1,25,0,115,47,10,94,0,1540,WSH,32,100.0,[],2.1,1,9,4,1,1,0,2007-08,89,20:16,0,63,1,8
32,NHL,72,1,26,0,115,50,13,111,0,1295,WSH,20,0,[],6.0,3,10,4,3,0,0,2008-09,98,17:59,0,77,0,10
30,NHL,68,1,27,0,78,32,12,161,0,1195,WSH,12,0,[],3.1,1,11,8,1,0,0,2009-10,103,17:34,0,68,0,11
15,NHL,62,1,28,0,86,44,5,110,0,1003,BUF,14,0,[],2.3,1,4,-2,1,0,0,2010-11,86,16:10,0,32,0,4
