league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,77,3,20,209,54,13,,NYI,"[{'link': '/awards/calder.html#1974', 'name': None}]",8.1,11,37,-16,17,0,1973-74,,6,175,1,23
NHL,79,4,21,211,76,27,,NYI,"[{'link': '/awards/nhl_all_star.html#1975', 'name': None}, {'link': '/awards/voting-1975.html#hart', 'name': 'Hart-7'}, {'link': '/awards/voting-1975.html#norris', 'name': 'Norris-2'}]",10.0,14,55,28,21,2,1974-75,,5,105,2,26
NHL,78,4,22,256,98,33,,NYI,"[{'link': '/awards/nhl_all_star.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#hart', 'name': 'Hart-2'}, {'link': '/awards/norris.html#1976', 'name': None}]",12.1,13,67,12,31,0,1975-76,,18,100,2,32
NHL,0,4,23,241,80,21,,NYI,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#1977', 'name': None}, {'link': '/awards/voting-1977.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-1977.html#norris', 'name': 'Norris-3'}]",10.4,17,55,42,25,1,1976-77,,7,103,1,33
NHL,80,6,24,288,94,33,,NYI,"[{'link': '/awards/nhl_all_star.html#1978', 'name': None}, {'link': '/awards/voting-1978.html#hart', 'name': 'Hart-7'}, {'link': '/awards/norris.html#1978', 'name': None}]",10.4,21,64,57,30,0,1977-78,,9,81,2,29
NHL,73,2,25,237,101,31,,NYI,"[{'link': '/awards/nhl_all_star.html#1979', 'name': None}, {'link': '/awards/voting-1979.html#hart', 'name': 'Hart-4'}, {'link': '/awards/norris.html#1979', 'name': None}]",13.1,16,70,71,31,3,1978-79,,12,58,1,38
NHL,31,0,26,98,41,10,,NYI,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1980.html#hart', 'name': 'Hart-9'}]",8.2,4,33,13,8,0,1979-80,,4,44,0,23
NHL,74,4,27,206,76,32,,NYI,"[{'link': '/awards/nhl_all_star.html#1981', 'name': None}, {'link': '/awards/voting-1981.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-1981.html#norris', 'name': 'Norris-2'}]",9.7,11,56,38,20,0,1980-81,,9,104,5,19
NHL,60,4,28,169,61,18,,NYI,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1982.html#norris', 'name': 'Norris-8'}]",14.2,12,37,38,24,1,1981-82,,11,83,1,18
NHL,69,1,29,191,66,25,,NYI,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-6'}]",6.3,7,54,32,12,1,1982-83,,4,60,2,27
NHL,78,3,30,246,85,19,,NYI,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-4'}, {'link': '/awards/nhl_all_star.html#1984', 'name': None}, {'link': '/awards/voting-1984.html#norris', 'name': 'Norris-4'}]",8.9,10,63,55,22,1,1983-84,,11,87,2,42
NHL,77,1,31,198,68,21,,NYI,"[{'link': '/awards/voting-1985.html#AS', 'name': 'AS-13'}]",8.6,11,51,36,17,0,1984-85,,6,96,1,29
NHL,74,4,32,168,59,13,,NYI,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-7'}]",12.5,12,38,34,21,1,1985-86,,8,78,0,25
NHL,58,1,33,147,42,17,,NYI,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-24'}]",8.2,4,30,-6,12,0,1986-87,,8,70,0,13
NHL,72,3,34,188,51,19,,NYI,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-14'}, {'link': '/awards/voting-1988.html#norris', 'name': 'Norris-10'}]",10.1,10,32,26,19,0,1987-88,,9,112,0,13
