average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,67,3,1,NHL,18,30,69,-23,263,24,7,0,5,1981-82,WSH,32,35,"[{'link': '/awards/voting-1982.html#calder', 'name': 'Calder-8'}]",12.2,,80
,69,4,0,NHL,19,21,64,0,197,18,14,0,16,1982-83,WSH,32,37,[],16.2,,0
,68,5,0,NHL,20,28,51,0,228,20,8,0,12,1983-84,WSH,28,40,"[{'link': '/awards/voting-1984.html#byng', 'name': 'Byng-13'}]",12.3,,0
,95,7,0,NHL,21,25,87,20,260,41,12,0,17,1984-85,WSH,53,42,"[{'link': '/awards/voting-1985.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1985.html#byng', 'name': 'Byng-16'}, {'link': '/awards/voting-1985.html#hart', 'name': 'Hart-12'}]",20.4,,0
,56,3,0,NHL,22,20,105,-12,205,20,7,0,9,1985-86,WSH,27,29,[],13.2,,80
,27,0,0,NHL,23,12,47,-27,111,4,5,1,5,1986-87,TOT,9,18,[],8.1,,60
,12,0,0,NHL,23,4,21,-7,47,1,4,0,3,1986-87,WSH,5,7,[],10.6,,22
,10,0,0,NHL,23,5,20,-12,41,1,1,1,2,1986-87,NYR,2,8,[],4.9,,28
,5,0,0,NHL,23,3,6,-8,23,2,0,0,0,1986-87,LAK,2,3,[],8.7,,10
,52,2,0,NHL,24,20,84,-21,176,9,10,2,11,1987-88,LAK,19,33,[],10.8,,71
,40,3,0,NHL,25,18,26,7,137,12,4,0,6,1988-89,TOT,16,24,[],11.7,,57
,26,1,0,NHL,25,11,16,3,91,8,3,0,4,1988-89,LAK,11,15,[],12.1,,39
,14,2,0,NHL,25,7,10,4,46,4,1,0,2,1988-89,BOS,5,9,[],10.9,,18
,56,5,0,NHL,26,18,97,-3,220,20,5,1,12,1989-90,BOS,25,31,[],11.4,,0
,16,0,0,NHL,27,7,22,2,54,6,2,0,1,1990-91,BOS,8,8,[],14.8,,29
,48,6,1,NHL,28,16,46,-3,171,18,6,1,6,1991-92,BOS,25,23,[],14.6,,60
,28,0,0,NHL,29,14,65,-16,141,9,2,1,2,1992-93,WSH,11,17,[],7.8,,68
,33,1,2,NHL,30,22,51,7,125,8,0,0,1,1993-94,NJD,10,23,[],8.0,,76
,16,0,0,NHL,31,11,19,-1,69,5,0,0,0,1994-95,NJD,5,11,[],7.2,,41
,10,0,1,NHL,32,5,14,-10,63,4,0,0,0,1995-96,NJD,5,5,[],7.9,,52
,19,0,1,NHL,33,15,14,6,76,3,0,0,0,1996-97,NJD,4,15,[],5.3,,62
,18,1,1,NHL,34,6,22,-4,81,8,0,2,1,1997-98,NJD,9,9,"[{'link': '/awards/voting-1998.html#selke', 'name': 'Selke-7'}]",11.1,,66
15:17,10,0,0,NHL,35,7,36,-3,69,2,0,0,1,1998-99,NJD,2,8,[],2.9,856,56
