average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
10:29,94,8,1,0,7,NHL,24,4,184,36,-2,56,61.5,4,115,0,0,0,8,2007-08,ANA,4,40,4,8,7.1,356,34,[]
9:06,77,9,1,0,9,NHL,25,5,146,52,3,40,48.0,3,158,0,0,1,8,2008-09,ANA,3,67,6,12,7.5,437,48,[]
9:51,62,9,1,0,6,NHL,26,4,116,31,0,38,52.5,4,105,0,1,0,3,2009-10,ANA,4,51,5,3,10.5,374,38,[]
10:01,113,9,0,0,22,NHL,27,5,242,66,-1,63,50.6,3,236,0,1,0,23,2010-11,TOT,3,133,6,7,4.8,621,62,[]
10:44,37,3,0,0,2,NHL,27,2,86,22,-4,23,50.3,1,85,0,0,0,1,2010-11,ANA,1,29,2,0,4.3,193,18,[]
8:18,46,3,0,0,11,NHL,27,2,105,22,0,26,50.5,0,103,0,1,0,13,2010-11,CAR,0,66,3,3,0.0,266,32,[]
13:30,30,3,0,0,9,NHL,27,1,51,22,3,14,51.5,2,48,0,0,0,9,2010-11,FLA,2,38,1,4,14.3,162,12,[]
10:21,88,8,0,0,25,NHL,28,4,215,90,-13,50,49.8,4,217,0,0,0,19,2011-12,TOT,4,114,4,9,8.0,745,72,[]
9:19,8,0,0,0,0,NHL,28,0,18,6,-1,3,46.2,0,21,0,0,0,3,2011-12,FLA,0,12,0,0,0.0,65,7,[]
10:28,80,8,0,0,25,NHL,28,4,197,84,-12,47,50.1,4,196,0,0,0,16,2011-12,NJD,4,102,4,9,8.5,680,65,[]
13:03,100,15,1,1,15,NHL,29,7,43,31,-2,63,51.8,5,40,0,2,0,17,2012-13,NJD,6,50,9,9,9.5,574,44,[]
11:20,117,10,2,0,24,NHL,30,2,16,35,-6,69,44.4,7,20,0,1,0,14,2013-14,NJD,7,72,3,9,10.1,702,62,[]
10:05,88,13,0,1,30,NHL,31,10,29,55,3,47,42.0,2,40,0,0,0,14,2014-15,MIN,3,77,10,2,6.4,535,53,[]
11:08,96,12,0,1,37,NHL,32,5,21,48,-3,62,55.3,6,17,0,0,0,17,2015-16,MIN,7,87,5,7,11.3,668,60,[]
