pim,team,assists,plus_minus,points,league,games_played,year,age,goals
72,Regina Pat Canadians,22,0,26,AAHA,22,1978-79,16,4
236,Regina Blues,31,0,46,SJHL,51,1979-80,17,15
20,Regina Pats,4,0,4,WHL,13,1979-80,17,0
230,Regina Pats,77,0,86,WHL,69,1980-81,18,9
318,Regina Pats,68,0,92,WHL,65,1981-82,19,24
0,Canada,3,0,4,WJC-A,7,1981-82,19,1
4,Kamloops Jr. Oilers,2,0,6,WHL,5,1982-83,20,4
43,Fredericton Express,13,0,17,AHL,25,1983-84,21,4
11,Fredericton Express,0,0,1,AHL,3,1984-85,22,1
4,Canada,0,0,1,WC-A,3,1991-92,29,1
