year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,19,0,0,0,0,Sweden-2,4,Sodertalje SK,0
1996-97,20,0,4,0,0,Sweden,10,Sodertalje SK,0
1998-99,22,2,12,2,0,Sweden-2,10,Sodertalje SK,4
1999-00,23,7,6,2,0,Sweden,11,Brynas IF Gavle,9
2000-01,24,1,0,0,0,AHL,3,Kentucky Thoroughblades,1
2004-05,28,3,24,3,0,Sweden,10,Sodertalje SK,6
2014-15,38,0,-1,0,0,SHL,2,Djurg\xc3\x83\xc2\xa5rdens IF,0
