pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Prince Albert St. Marks,0,0,2,SMHL,2,1935-36,16,2
0,Prince Albert St. Marks,0,0,3,SMHL,2,1936-37,17,3
9,Saskatoon Chiefs,2,0,6,SAHA,2,1937-38,18,4
9,Saskatoon Chiefs,4,0,14,M-Cup,6,1937-38,18,10
0,Edmonton Athletic Club,1,0,3,EJrHL,2,1938-39,19,2
16,Edmonton Athletic Club,15,0,41,M-Cup,14,1938-39,19,26
0,Providence Reds,3,0,3,IAHL,6,1939-40,20,0
16,Regina Rangers,0,0,1,S-SSHL,3,1941-42,22,1
22,Calgary RCAF Mustangs,4,0,11,ASHL,7,1942-43,23,7
0,Providence Reds,1,0,1,AHL,5,1947-48,28,0
0,Providence Reds,6,0,9,AHL,8,1948-49,29,3
0,Providence Reds,3,0,4,AHL,4,1949-50,30,1
0,Saskatoon Quakers,10,0,17,PCHL,13,1951-52,32,7
0,Saskatoon Quakers,4,0,11,WHL,13,1952-53,33,7
