pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Saskatoon Chiefs,8,0,19,SAHA,6,1937-38,18,11
0,Edmonton Athletic Club,15,0,30,EJrHL,7,1938-39,19,15
8,Providence Reds,8,0,22,IAHL,31,1939-40,20,14
10,Regina Rangers,7,0,23,S-SSHL,25,1941-42,22,16
32,Calgary RCAF Mustangs,21,0,41,ASHL,23,1942-43,23,20
4,Calgary Combines,1,0,3,CNDHL,9,1943-44,24,2
6,Calgary RCAF Mustangs,6,0,11,CNDHL,9,1944-45,25,5
12,Providence Reds,43,0,75,AHL,63,1946-47,27,32
8,Providence Reds,53,0,94,AHL,67,1947-48,28,41
8,Providence Reds,46,0,78,AHL,55,1948-49,29,32
4,Providence Reds,54,0,90,AHL,70,1949-50,30,36
2,Providence Reds,19,0,32,AHL,34,1950-51,31,13
6,Saskatoon Quakers,47,0,82,PCHL,67,1951-52,32,35
20,Saskatoon Quakers,34,0,60,WHL,70,1952-53,33,26
