average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:29,0,29,4,1,0,NHL,21,8,0,22,7,100,0,14,0,5,0,1,0,2005-06,OTT,20,0,9,0,20.0,724,58,[]
12:13,0,32,1,1,0,NHL,22,15,0,36,1,130,0,10,0,3,0,3,0,2006-07,OTT,14,0,18,0,10.8,892,73,[]
12:46,137,15,1,0,12,NHL,23,8,1,10,-2,81,33.3,3,2,2,0,2,18,2007-08,TOT,5,42,10,11,6.2,473,37,[]
12:44,103,10,1,0,5,NHL,23,4,1,6,0,59,100.0,3,0,1,0,2,10,2007-08,OTT,4,28,6,10,6.8,331,26,[]
12:51,34,5,0,0,7,NHL,23,4,0,4,-2,22,0.0,0,2,1,0,0,8,2007-08,CAR,1,14,4,1,4.5,141,11,[]
11:15,185,14,1,1,33,NHL,24,8,5,31,7,115,41.7,4,7,1,0,0,27,2008-09,CAR,6,134,8,16,5.2,833,74,[]
13:26,208,22,1,1,43,NHL,25,10,4,26,0,120,28.6,11,10,0,0,0,20,2009-10,DET,12,125,10,11,10.0,874,65,[]
12:42,201,20,1,1,27,NHL,26,7,3,14,-2,108,30.0,10,7,2,0,0,20,2010-11,DET,13,106,7,14,12.0,800,63,[]
11:03,34,1,0,0,7,NHL,27,1,2,2,0,24,40.0,0,3,0,0,0,2,2011-12,DET,0,21,1,1,0.0,110,10,[]
10:35,75,8,1,0,11,NHL,28,5,7,4,-1,42,63.6,2,4,0,0,1,7,2012-13,DET,2,40,6,4,4.8,360,34,[]
11:16,93,5,0,0,5,NHL,29,1,7,2,-7,53,46.7,1,8,1,0,2,8,2013-14,TOT,2,43,3,3,3.8,338,30,[]
11:33,83,5,0,0,4,NHL,29,1,7,2,-4,51,46.7,1,8,1,0,2,7,2013-14,DET,2,38,3,2,3.9,289,25,[]
9:46,10,0,0,0,1,NHL,29,0,0,0,-3,2,0,0,0,0,0,0,1,2013-14,NSH,0,5,0,1,0.0,49,5,[]
13:43,182,27,2,0,27,NHL,30,10,2,8,12,91,40.0,8,3,6,0,3,18,2014-15,DAL,14,69,13,10,15.4,645,47,[]
12:58,160,17,2,0,20,NHL,31,4,3,27,-5,86,27.3,6,8,5,0,2,15,2015-16,DAL,11,70,6,11,12.8,700,54,[]
16:25,360,51,2,0,43,NHL,32,14,2,24,-2,209,50.0,19,2,13,0,5,30,2016-17,TOT,32,89,19,19,15.3,1296,79,[]
16:39,269,37,1,0,32,NHL,32,11,2,16,-10,154,50.0,10,2,11,0,5,21,2016-17,DAL,21,60,16,13,13.6,982,59,[]
15:42,91,14,1,0,11,NHL,32,3,0,8,8,55,0,9,0,2,0,0,9,2016-17,ANA,11,29,3,6,20.0,314,20,[]
