pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,Chicoutimi Sagueneens,11,0,14,QMJHL,17,1995-96,19,3
4,Drummondville Voltigeurs,8,0,9,QMJHL,8,1996-97,20,1
2,Worcester IceCats,2,0,6,AHL,10,1997-98,21,4
26,HC Sparta Praha,4,0,6,CzRep,13,2003-04,27,2
2,Dynamo Moscow,1,0,1,Russia,7,2004-05,28,0
35,Lulea HF,3,0,6,Sweden,6,2005-06,29,3
0,Lulea HF,0,0,0,Sweden,2,2006-07,30,0
16,Lulea HF,0,0,0,Sweden,5,2008-09,32,0
2,Farjestads BK Karlstad,3,0,4,Sweden,7,2009-10,33,1
4,MODO Hockey Ornskoldsvik,5,0,6,Sweden-Q,10,2010-11,34,1
