year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,16,3,33,8,0,USHL,53,Rochester Mustangs,11
1999-00,17,1,52,2,0,USHL,21,2 Teams,3
1999-00,17,0,14,0,0,USHL,10,Rochester Mustangs,0
1999-00,17,1,38,2,0,USHL,11,Omaha Lancers,3
2000-01,18,10,77,11,0,USHL,55,Omaha Lancers,21
2001-02,19,0,28,4,0,CCHA,26,U. of Nebraska-Omaha,4
2001-02,19,0,8,0,1,WJC-A,7,United States,0
2002-03,20,1,32,17,-3,WHL,29,Kamloops Blazers,18
2002-03,20,0,32,6,11,AHL,45,Hartford Wolf Pack,6
2003-04,21,4,50,11,13,AHL,68,Hartford Wolf Pack,15
2004-05,22,7,74,18,19,AHL,74,Hartford Wolf Pack,25
2005-06,23,2,16,3,6,AHL,11,Hartford Wolf Pack,5
2006-07,24,6,62,19,0,AHL,60,Hartford Wolf Pack,25
2007-08,25,7,36,14,-1,AHL,69,2 Teams,21
2007-08,25,3,4,3,-5,AHL,16,Norfolk Admirals,6
2007-08,25,4,32,11,4,AHL,53,Iowa Stars,15
2008-09,26,0,4,0,0,KHL,9,Amur Khabarovsk,0
2009-10,27,7,22,13,-12,AHL,54,Peoria Rivermen,20
2010-11,28,0,2,0,-4,AHL,5,Houston Aeros,0
2010-11,28,2,4,5,0,Germany,24,ERC Ingolstadt,7
2011-12,29,0,44,14,0,Germany,52,Hannover Scorpions,14
2012-13,30,3,10,9,-17,ECHL,21,Orlando Solar Bears,12
2012-13,30,0,0,0,-6,AHL,8,Portland Pirates,0
2012-13,30,0,2,0,0,Swiss,5,SCL Tigers Langnau,0
