age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
27,SC,0,0,2,0,NHL,9,0,1945-46,0,0,1,,0,4,,MTL,3
28,,0,0,1,0,NHL,0,0,1946-47,0,0,0,,0,14,,MTL,7
30,,0,0,5,0,NHL,7,0,1948-49,0,0,1,,0,4,,MTL,6
31,,0,0,1,0,NHL,4,0,1949-50,0,0,0,,0,0,,MTL,1
32,,0,0,3,0,NHL,0,0,1950-51,0,0,3,,0,10,,MTL,6
33,,0,0,2,0,NHL,10,0,1951-52,0,0,2,,0,7,,MTL,4
34,SC,0,0,2,0,NHL,11,0,1952-53,0,0,0,,0,4,,MTL,2
