pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Belleville Bulls,2,0,2,OHL,5,1988-89,18,0
38,Belleville Bulls,9,0,12,OHL,11,1989-90,19,3
2,Maine Mariners,0,0,0,AHL,2,1990-91,20,0
16,Moncton Hawks,0,0,0,AHL,5,1992-93,22,0
8,St. John\'s Maple Leafs,3,0,3,AHL,5,1994-95,24,0
22,Chicago Wolves,7,0,8,IHL,9,1995-96,25,1
2,Las Vegas Thunder,0,0,0,IHL,3,1996-97,26,0
30,Saint John Flames,11,0,13,AHL,19,1997-98,27,2
28,Providence Bruins,6,0,6,AHL,15,1998-99,28,0
40,Houston Aeros,6,0,8,IHL,10,1999-00,29,2
8,Kentucky Thoroughblades,2,0,2,AHL,3,2000-01,30,0
12,Binghamton Senators,0,-4,0,AHL,14,2002-03,32,0
2,Binghamton Senators,0,-1,0,AHL,2,2003-04,33,0
0,Augsburger Panther,0,0,0,Germany,1,2004-05,34,0
