pim,team,assists,plus_minus,points,league,games_played,year,age,goals
21,Madoc MTM Hurricanes,0,0,1,ON-Jr.C,7,1985-86,15,1
16,Trenton Bobcats,5,0,6,ON-Jr.B,16,1985-86,15,1
65,2 Teams,11,0,18,ON-Jr.B,24,1986-87,16,7
20,St. Catharines Falcons,8,0,13,ON-Jr.B,11,1986-87,16,5
45,Trenton Bobcats,3,0,5,ON-Jr.B,13,1986-87,16,2
42,Belleville Bulls,8,0,9,OHL,56,1987-88,17,1
99,Belleville Bulls,30,0,37,OHL,66,1988-89,18,7
135,Belleville Bulls,33,0,43,OHL,53,1989-90,19,10
68,2 Teams,15,0,17,AHL,62,1990-91,20,2
22,Newmarket Saints,3,0,3,AHL,9,1990-91,20,0
46,Maine Mariners,12,0,14,AHL,53,1990-91,20,2
45,Maine Mariners,3,0,4,AHL,26,1991-92,21,1
49,Indianapolis Ice,23,0,31,IHL,36,1991-92,21,8
138,Indianapolis Ice,35,0,45,IHL,53,1992-93,22,10
16,Moncton Hawks,13,0,16,AHL,21,1992-93,22,3
58,Cleveland Lumberjacks,12,0,14,IHL,33,1993-94,23,2
2,St. John\'s Maple Leafs,0,0,2,AHL,4,1994-95,24,2
100,2 Teams,20,0,28,IHL,56,1994-95,24,8
0,Detroit Vipers,3,0,4,IHL,6,1994-95,24,1
100,Fort Wayne Komets,17,0,24,IHL,50,1994-95,24,7
113,2 Teams,51,0,63,IHL,79,1995-96,25,12
22,Los Angeles Ice Dogs,10,0,13,IHL,15,1995-96,25,3
91,Chicago Wolves,41,0,50,IHL,64,1995-96,25,9
130,2 Teams,38,0,53,IHL,75,1996-97,26,15
66,Chicago Wolves,10,0,16,IHL,39,1996-97,26,6
64,Las Vegas Thunder,28,0,37,IHL,36,1996-97,26,9
148,Las Vegas Thunder,44,-13,59,IHL,70,1997-98,27,15
12,Saint John Flames,4,3,4,AHL,9,1997-98,27,0
100,2 Teams,38,28,46,AHL,70,1998-99,28,8
22,Saint John Flames,4,4,5,AHL,8,1998-99,28,1
78,Providence Bruins,34,24,41,AHL,62,1998-99,28,7
84,2 Teams,32,4,40,IHL,76,1999-00,29,8
37,Cincinnati Cyclones,14,1,20,IHL,39,1999-00,29,6
47,Houston Aeros,18,3,20,IHL,37,1999-00,29,2
162,Kentucky Thoroughblades,50,28,73,AHL,80,2000-01,30,23
226,Cleveland Barons,38,-13,44,AHL,72,2001-02,31,6
72,2 Teams,17,4,22,AHL,50,2002-03,32,5
32,Worcester IceCats,6,0,10,AHL,21,2002-03,32,4
40,Binghamton Senators,11,4,12,AHL,29,2002-03,32,1
131,Binghamton Senators,16,0,23,AHL,77,2003-04,33,7
103,Augsburger Panther,12,0,16,Germany,44,2004-05,34,4
114,Omaha Ak-Sar-Ben Knights,16,-8,19,AHL,75,2005-06,35,3
