bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,5.05,0,0,Nfld-Sr.,0,18,0,0,0,0,0,0,16,0,1966-67,Corner Brook Royals,2,0,0,1,3,190
0,1,0,4.19,0,0,Nfld-Sr.,0,19,0,0,0,0,0,0,51,0,1967-68,Corner Brook Royals,4,0,0,8,12,730
0,1,0,5.17,0,0,Al-Cup,0,19,0,0,0,0,0,0,40,0,1967-68,Corner Brook Royals,5,0,0,3,8,464
0,0,0,10.00,0,0,Al-Cup,0,20,0,0,0,0,0,0,20,0,1968-69,Corner Brook Royals,2,0,0,1,4,120
0,0,0,3.64,0,0,Nfld-Sr.,0,21,0,0,0,0,0,0,26,0,1969-70,Corner Brook Royals,4,0,0,3,7,429
0,0,0,5.01,0,0,Nfld-Sr.,0,22,0,0,0,0,0,0,55,0,1970-71,Corner Brook Royals,8,0,0,3,11,659
0,0,0,6.00,0,0,Al-Cup,0,23,0,0,0,0,0,0,6,0,1971-72,Grand Falls Cataracts,1,0,0,0,1,60
0,1,0,3.51,0,0,AHL,0,24,0,0,0,0,0,0,42,0,1972-73,Virginia Wings,6,0,0,6,12,717
0,0,0,5.33,0,0,AHL,0,26,0,0,0,0,0,0,16,0,1974-75,Virginia Wings,1,0,0,2,3,180
0,0,0,4.55,0,0,CHL,0,30,0,0,0,0,0,0,15,0,1978-79,Salt Lake Golden Eagles,2,0,0,1,4,198
0,0,0,3.35,0,0,CHL,0,31,0,0,0,0,0,0,27,0,1979-80,Salt Lake Golden Eagles,2,0,0,7,9,483
