pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,2 Teams,36,0,68,EAHL,63,1939-40,21,32
14,Atlantic City Sea Gulls,28,0,50,EAHL,49,1939-40,21,22
0,Rivervale Skeeters,8,0,18,EAHL,14,1939-40,21,10
35,Washington Eagles,26,0,93,EAHL,64,1940-41,22,67
13,New Haven Eagles,32,0,59,AHL,35,1941-42,23,27
10,Montreal RCAF,14,0,26,QSHL,25,1942-43,24,12
4,Toronto RCAF,5,0,8,OHA-Sr.,11,1943-44,25,3
0,Toronto Fuels,11,0,22,TMHL,9,1943-44,25,11
28,St. Paul Saints,22,0,52,USHL,54,1945-46,27,30
10,2 Teams,23,0,46,AHL,42,1946-47,28,23
6,New Haven Ramblers,21,0,42,AHL,29,1946-47,28,21
4,Cleveland Barons,2,0,4,AHL,13,1946-47,28,2
8,Minneapolis Millers,27,0,50,USHL,57,1947-48,29,23
4,2 Teams,21,0,26,AHL,39,1948-49,30,5
4,Springfield Indians,13,0,15,AHL,21,1948-49,30,2
0,Washington Lions,8,0,11,AHL,18,1948-49,30,3
