year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,18,1,2,3,0,OHA-Jr.,14,Toronto Marlboros,4
1972-73,19,31,93,47,0,OHA-Jr.,72,London Knights,78
1973-74,20,21,16,13,0,CHL,67,Albuquerque 6-Guns,34
1974-75,21,8,8,11,0,AHL,56,Rochester Americans,19
1974-75,21,3,0,1,0,NAPro,1,Binghamton Dusters,4
1975-76,22,0,2,1,0,NAPro,2,Binghamton Dusters,1
1975-76,22,18,11,11,0,AHL,62,Rochester Americans,29
1976-77,23,16,4,15,0,AHL,43,Rochester Americans,31
1977-78,24,30,0,27,0,AHL,72,Rochester Americans,57
1978-79,25,25,14,23,0,AHL,80,Rochester Americans,48
