assists,year,games_played,points,goals,team,age,pim,plus_minus,league
36,1998-99,44,46,10,Vaughan Vipers,15,79,0,ON-Jr.A
30,1999-00,54,46,16,Sault Ste. Marie Greyhounds,16,77,0,OHL
27,2000-01,58,41,14,Sault Ste. Marie Greyhounds,17,105,0,OHL
39,2001-02,47,48,9,Sault Ste. Marie Greyhounds,18,38,17,OHL
33,2002-03,57,53,20,Sault Ste. Marie Greyhounds,19,128,-11,OHL
6,2003-04,40,14,8,Utah Grizzlies,20,76,-22,AHL
27,2004-05,78,34,7,Hamilton Bulldogs,21,109,-4,AHL
1,2005-06,7,1,0,Canada,22,10,-1,WC-A
