assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
34,3,15,27,20:12,4.6,1.5,8,889,11,C,6.1,23,ANA,/players/g/getzlry01.html,0,41,4,14,Ryan Getzlaf,15.2,2013,49,3,44,99
21,5,15,27,19:04,3.3,1.3,10,839,5,RW,4.6,15,ANA,/players/p/perryco01.html,1,72,5,10,Corey Perry,11.7,2013,36,0,44,128
19,1,11,25,16:35,2.4,0.9,9,763,4,RW,3.3,15,ANA,/players/r/ryanbo01.html,0,17,2,3,Bobby Ryan,10.9,2013,30,0,46,101
19,0,8,38,17:36,1.6,1.0,4,827,4,C,2.6,15,ANA,/players/k/koivusa01.html,0,18,4,4,Saku Koivu,14.5,2013,27,0,47,55
12,1,12,42,15:42,2.0,0.3,9,722,4,RW,2.3,8,ANA,/players/s/selante01.html,0,28,3,-10,Teemu Selanne,12.5,2013,24,0,46,96
18,0,6,32,23:27,2.0,3.8,5,1126,7,D,5.8,11,ANA,/players/b/beaucfr01.html,0,22,1,19,Francois Beauchemin,8.1,2013,24,0,48,74
10,1,13,25,15:22,1.9,1.3,11,738,0,C,3.3,10,ANA,/players/c/coglian01.html,0,6,0,14,Andrew Cogliano,16.5,2013,23,2,48,79
11,5,10,21,12:20,2.0,0.6,8,518,1,C,2.6,10,ANA,/players/p/palmiky01.html,0,9,2,2,Kyle Palmieri,10.9,2013,21,0,42,92
13,1,6,27,16:50,0.5,1.4,6,808,0,C,1.9,13,ANA,/players/w/winnida01.html,0,16,0,13,Daniel Winnik,6.3,2013,19,0,48,95
10,3,7,36,20:56,1.6,3.4,5,921,3,D,4.9,7,ANA,/players/s/sourash01.html,0,52,2,19,Sheldon Souray,8.8,2013,17,0,44,80
5,1,8,24,12:01,0.9,0.6,6,505,0,LW,1.5,5,ANA,/players/b/belesma01.html,0,56,2,2,Matt Beleskey,13.1,2013,13,0,42,61
8,0,5,24,15:53,0.8,0.3,4,429,2,C,1.1,6,ANA,/players/b/boninni01.html,0,8,1,-3,Nick Bonino,13.5,2013,13,0,27,37
10,0,1,21,20:26,0.4,1.1,0,756,5,D,1.5,5,ANA,/players/f/fowleca01.html,0,4,1,-4,Cam Fowler,2.0,2013,11,0,37,50
7,0,3,20,11:28,0.2,0.7,3,436,0,RW,0.9,5,ANA,/players/e/etemem01.html,2,9,0,7,Emerson Etem,6.3,2013,10,0,38,48
10,0,0,28,18:13,0.4,1.6,0,583,3,D,2.0,6,ANA,/players/l/lovejbe01.html,1,29,0,6,Ben Lovejoy,0.0,2013,10,0,32,51
7,1,1,23,19:50,0.0,1.6,1,813,3,D,1.6,4,ANA,/players/s/sbisalu01.html,0,23,0,0,Luca Sbisa,2.6,2013,8,0,41,39
5,0,1,30,10:37,0.1,0.3,1,223,0,C,0.5,5,ANA,/players/s/steckda01.html,0,4,0,2,David Steckel,5.3,2013,6,0,21,19
6,0,0,32,18:44,-0.3,1.6,0,768,0,D,1.3,6,ANA,/players/a/allenbr01.html,0,34,0,1,Bryan Allen,0.0,2013,6,0,41,25
6,0,0,35,19:23,-0.1,1.2,0,679,0,D,1.1,5,ANA,/players/l/lydmato01.html,1,12,0,-1,Toni Lydman,0.0,2013,6,0,35,28
2,0,3,22,11:35,0.2,0.4,2,243,0,C,0.6,2,ANA,/players/h/hollape01.html,0,4,1,4,Peter Holland,11.5,2013,5,0,21,26
0,1,4,35,13:08,0.6,0.2,4,118,0,RW,0.8,0,ANA,/players/d/dvorara01.html,0,2,0,2,Radek Dvorak,23.5,2013,4,0,9,17
1,0,2,24,9:47,0.2,0.1,2,127,0,LW,0.3,1,ANA,/players/m/maroopa01.html,0,10,0,-1,Patrick Maroon,9.5,2013,3,0,13,21
0,0,2,21,15:49,0.3,0.5,1,127,0,D,0.8,0,ANA,/players/v/vatansa01.html,0,0,1,3,Sami Vatanen,33.3,2013,2,0,8,6
1,1,1,28,6:13,0.1,0.1,1,93,0,RW,0.2,1,ANA,/players/s/staubbr01.html,0,41,0,0,Brad Staubitz,20.0,2013,2,0,15,5
1,0,0,30,57:38,0.0,0.0,0,1498,0,G,4.2,0,ANA,/players/h/hillejo01.html,0,2,0,0,Jonas Hiller,,2013,1,0,26,0
1,0,0,22,8:45,0.0,0.0,0,52,0,LW,0.0,1,ANA,/players/m/mcmilbr01.html,0,2,0,-1,Brandon McMillan,0.0,2013,1,0,6,2
0,0,0,30,57:08,0.0,0.0,0,1428,0,G,4.8,0,ANA,/players/f/fasthvi01.html,0,0,0,0,Viktor Fasth,,2013,0,0,25,0
0,0,0,28,17:35,0.0,0.1,0,35,0,D,0.0,0,ANA,/players/h/hendrjo02.html,0,0,0,0,Jordan Hendry,,2013,0,0,2,0
0,0,0,30,13:26,-0.3,0.0,0,94,0,C,-0.3,0,ANA,/players/l/lombama01.html,0,4,0,-2,Matthew Lombardi,0.0,2013,0,0,7,5
0,0,0,19,8:57,-0.1,0.0,0,36,0,RW,-0.2,0,ANA,/players/r/rakelri01.html,0,0,0,-2,Rickard Rakell,0.0,2013,0,0,4,3
0,0,0,20,9:00,-0.2,-0.1,0,63,0,RW,-0.3,0,ANA,/players/s/smithde06.html,0,0,0,-4,Devante Smith-Pelly,0.0,2013,0,0,7,5
