assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
40,4,26,41,17:53,6.3,1.7,14,1466,16,RW,8.0,24,ANA,/players/s/selante01.html,0,50,12,-1,Teemu Selanne,12.4,2012,66,0,82,210
23,6,37,26,21:23,6.1,1.7,22,1710,9,RW,7.9,13,ANA,/players/p/perryco01.html,1,127,14,-7,Corey Perry,13.4,2012,60,1,80,277
26,3,31,24,18:21,5.7,1.8,26,1505,8,RW,7.5,18,ANA,/players/r/ryanbo01.html,0,53,3,1,Bobby Ryan,15.2,2012,57,2,82,204
46,4,11,26,21:36,2.7,1.6,7,1771,19,C,4.3,26,ANA,/players/g/getzlry01.html,1,75,4,-11,Ryan Getzlaf,5.9,2012,57,0,82,185
27,1,11,37,18:08,1.7,1.9,11,1341,6,C,3.6,21,ANA,/players/k/koivusa01.html,0,50,0,7,Saku Koivu,10.3,2012,38,0,74,107
24,0,5,20,23:16,1.6,2.0,3,1907,9,D,3.6,15,ANA,/players/f/fowleca01.html,0,18,2,-28,Cam Fowler,4.1,2012,29,0,82,123
21,1,6,35,20:47,2.1,3.9,5,1414,9,D,5.9,12,ANA,/players/v/visnolu01.html,0,47,1,7,Lubomir Visnovsky,5.4,2012,27,0,68,112
13,2,13,24,14:42,1.0,1.3,11,1206,1,C,2.2,12,ANA,/players/c/coglian01.html,0,15,2,-4,Andrew Cogliano,11.3,2012,26,0,82,115
19,0,5,22,17:56,1.6,2.9,5,1434,3,D,4.5,16,ANA,/players/s/sbisalu01.html,0,66,0,-5,Luca Sbisa,5.7,2012,24,0,80,88
14,1,8,31,25:33,0.9,3.6,5,2095,2,D,4.5,11,ANA,/players/b/beaucfr01.html,1,48,3,-14,Francois Beauchemin,5.8,2012,22,0,82,139
11,1,8,32,14:38,0.4,0.7,7,922,0,LW,1.1,11,ANA,/players/h/hagmani01.html,0,12,1,-10,Niklas Hagman,7.2,2012,19,0,63,111
13,0,5,23,12:29,0.8,0.8,5,624,1,C,1.6,12,ANA,/players/b/boninni01.html,0,8,0,1,Nick Bonino,7.9,2012,18,0,50,63
11,0,4,23,10:16,0.1,0.8,4,719,1,LW,0.9,10,ANA,/players/b/belesma01.html,0,72,0,-2,Matt Beleskey,5.3,2012,15,0,70,75
11,1,3,31,15:36,0.4,3.8,3,1248,0,D,4.3,10,ANA,/players/b/brooksh01.html,1,72,0,11,Sheldon Brookbank,6.1,2012,14,0,80,49
6,1,7,19,12:03,0.6,0.4,5,590,1,RW,1.0,5,ANA,/players/s/smithde06.html,0,16,1,-7,Devante Smith-Pelly,10.6,2012,13,1,49,66
13,0,0,34,18:54,-0.2,3.2,0,1399,0,D,3.0,12,ANA,/players/l/lydmato01.html,1,46,0,0,Toni Lydman,0.0,2012,13,0,74,46
5,3,7,38,14:09,0.3,0.6,5,636,1,C,0.9,4,ANA,/players/b/blakeja01.html,0,6,2,-4,Jason Blake,6.4,2012,12,0,45,109
3,0,4,20,11:31,0.7,0.4,4,207,0,C,1.0,3,ANA,/players/p/palmiky01.html,0,6,0,3,Kyle Palmieri,11.8,2012,7,0,18,34
3,0,2,26,10:51,-0.4,0.0,2,402,0,RW,-0.3,3,ANA,/players/g/gordoan01.html,0,6,0,-10,Andrew Gordon,5.3,2012,5,0,37,38
3,1,1,23,10:49,-0.3,0.2,1,314,0,C,-0.1,3,ANA,/players/m/macenma01.html,0,18,0,-4,Maxime Macenauer,7.1,2012,4,0,29,14
3,0,1,32,6:23,-0.3,0.4,1,293,0,RW,0.1,3,ANA,/players/p/parroge01.html,0,85,0,1,George Parros,5.9,2012,4,0,46,17
4,0,0,21,11:13,-0.3,-0.1,0,280,0,LW,-0.4,4,ANA,/players/m/mcmilbr01.html,0,20,0,-10,Brandon McMillan,0.0,2012,4,0,25,26
1,0,2,27,8:00,-0.5,0.3,2,360,0,C,-0.2,1,ANA,/players/p/pellero02.html,0,9,0,-3,Rod Pelley,4.9,2012,3,0,45,41
0,1,2,29,11:09,0.3,0.9,2,167,0,D,1.2,0,ANA,/players/g/guenina01.html,0,6,0,6,Nate Guenin,40.0,2012,2,0,15,5
1,0,1,30,15:07,0.2,-0.1,1,136,1,D,0.1,0,ANA,/players/f/fosteku01.html,0,8,0,-5,Kurtis Foster,6.3,2012,2,0,9,16
0,1,1,21,7:42,0.1,0.0,1,31,0,C,0.2,0,ANA,/players/h/hollape01.html,0,2,0,0,Peter Holland,100.0,2012,1,0,4,1
1,0,0,31,41:52,0.0,0.0,0,419,0,G,1.2,0,ANA,/players/e/ellisda01.html,0,0,0,0,Dan Ellis,,2012,1,0,10,0
1,0,0,29,58:15,0.0,0.0,0,4253,0,G,11.4,0,ANA,/players/h/hillejo01.html,0,0,0,0,Jonas Hiller,,2012,1,0,73,0
1,0,0,23,7:45,0.0,0.1,0,47,0,C,0.1,1,ANA,/players/m/maxwebe01.html,0,2,0,1,Ben Maxwell,0.0,2012,1,0,6,6
0,0,0,31,6:26,-0.1,0.0,0,32,0,LW,-0.1,0,ANA,/players/b/bellma01.html,0,5,0,0,Mark Bell,,2012,0,0,5,0
0,0,0,21,11:02,0.0,-0.1,0,22,0,D,-0.1,0,ANA,/players/c/clarkma01.html,0,0,0,-2,Mat Clark,0.0,2012,0,0,2,2
0,0,0,27,60:18,0.0,0.0,0,241,0,G,0.5,0,ANA,/players/d/drouije01.html,0,0,0,0,Jeff Deslauriers,,2012,0,0,4,0
0,0,0,26,6:37,-0.1,0.1,0,40,0,LW,0.0,0,ANA,/players/j/jacquje01.html,0,12,0,2,Jean-Francois Jacques,0.0,2012,0,0,6,7
0,0,0,23,12:33,-0.1,0.0,0,25,0,LW,0.0,0,ANA,/players/m/maroopa01.html,0,2,0,0,Patrick Maroon,0.0,2012,0,0,2,1
0,0,0,24,8:10,0.0,0.0,0,16,0,C,-0.1,0,ANA,/players/o/omarrry01.html,0,0,0,-1,Ryan O'Marra,0.0,2012,0,0,2,4
0,0,0,26,40:51,0.0,0.0,0,41,0,G,-0.2,0,ANA,/players/t/tarkkii01.html,0,0,0,0,Iiro Tarkki,,2012,0,0,1,0
