assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Toronto R & AA,2,1912-13,6,2,0,21,0,OHA-Sr.
0,Toronto R & AA,4,1913-14,6,4,0,22,0,OHA-Sr.
0,Toronto Victorias,5,1914-15,6,5,0,23,0,OHA-Sr.
0,New York Crescents,7,1915-16,8,7,0,24,0,USAHA
0,Springhill Miners,6,1916-17,2,6,0,25,0,NSAPC
0,New York Crescents,1,1916-17,2,1,0,25,0,USAHA
0,New York Wanderers,1,1917-18,4,1,0,26,0,USAHA
3,Toronto St. Patricks,6,1918-19,9,9,0,27,0,OHA-Sr.
