bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.30,0,0,ON-Jr.A,0,16,0,0,0,0,0,0,178,0,1972-73,Welland Sabres,0,0,0,0,42,2485
0,0,0,4.29,0,0,OHA-Jr.,0,17,0,0,0,0,0,0,117,0,1973-74,Sudbury Wolves,0,0,0,0,28,1635
0,0,0,3.67,0,0,OMJHL,0,18,0,0,0,0,0,0,187,0,1974-75,Sudbury Wolves,0,0,0,0,51,3060
0,1,0,3.19,0,0,OMJHL,0,19,0,0,0,0,0,0,177,0,1975-76,Sudbury Wolves,0,0,0,0,58,3328
0,0,0,3.74,0,0,IHL,0,20,0,0,0,0,0,0,168,0,1976-77,Dayton Gems,0,0,0,0,48,2693
0,0,0,3.05,0,0,AHL,0,21,0,0,0,0,0,0,39,0,1977-78,Hershey Bears,7,0,1,6,14,766
0,0,0,3.76,0,0,AHL,0,22,0,0,0,0,0,0,88,0,1978-79,Hershey Bears,11,0,2,9,26,1404
0,0,0,3.85,0,0,IHL,0,23,0,0,0,0,0,0,55,0,1979-80,Dayton Gems,0,0,0,0,16,858
0,0,0,4.48,0,0,CHL,0,23,0,0,0,0,0,0,42,0,1979-80,2 Teams,7,0,0,3,11,562
0,0,0,4.36,0,0,AHL,0,23,0,0,0,0,0,0,29,0,1979-80,2 Teams,0,0,0,0,8,399
0,0,0,9.00,0,0,AHL,0,23,0,0,0,0,0,0,9,0,1979-80,Hershey Bears,0,0,0,0,2,60
0,0,0,4.99,0,0,CHL,0,23,0,0,0,0,0,0,32,0,1979-80,Cincinnati Stingers,4,0,0,3,8,385
0,0,0,3.54,0,0,AHL,0,23,0,0,0,0,0,0,20,0,1979-80,Rochester Americans,0,0,0,0,6,339
0,0,0,3.39,0,0,CHL,0,23,0,0,0,0,0,0,10,0,1979-80,Tulsa Oilers,3,0,0,0,3,177
0,0,0,0,0,0,Finland,0,24,0,0,0,0,0,0,112,0,1980-81,TPS Turku,0,0,0,0,29,0
0,0,0,0,0,0,Finland,0,25,0,0,0,0,0,0,95,0,1981-82,TPS Turku,0,0,0,0,29,0
0,0,0,0,0,0,Finland-2,0,26,0,0,0,0,0,0,44,0,1982-83,Kettera Imatra,0,0,0,0,11,0
0,1,0,0,0,0,Finland-2,0,27,0,0,0,0,0,0,130,0,1983-84,TuTo Turku,0,0,0,0,35,0
0,0,0,0,0,0,Finland-2,0,28,0,0,0,0,0,0,139,0,1984-85,TuTo Turku,0,0,0,0,44,0
0,0,0,0,0,0,Finland-2,0,29,0,0,0,0,0,0,127,0,1985-86,TuTo Turku,0,0,0,0,43,0
0,0,0,0,0,0,Finland-2,0,30,0,0,0,0,0,0,103,0,1986-87,TuTo Turku,0,0,0,0,40,0
0,0,0,0,0,0,Finland-2,0,31,0,0,0,0,0,0,86,0,1987-88,HPK Hameenlinna,0,0,0,0,36,0
0,1,0,4.25,0,0,Finland,0,32,0,0,0,0,0,0,123,0,1988-89,HPK Hameenlinna,17,0,3,11,31,1737
0,1,0,4.64,0,0,Finland-2,0,33,0,0,0,0,0,0,122,0,1989-90,Kiekko-67 Turku,0,0,0,0,31,1577
0,0,0,2.98,0,0,Finland-2,0,34,0,0,0,0,0,0,108,0,1990-91,Kiekko-67 Turku,12,0,3,19,37,2177
0,0,0,4.18,0,0,Finland-2,0,35,0,0,0,0,0,0,161,0,1991-92,Kiekko-67 Turku,18,0,3,19,40,2310
0,0,0,0,0,0,Finland-3,0,36,0,0,0,0,0,0,0,0,1992-93,Turku HT,0,0,0,0,5,0
0,0,0,3.43,0,0,Finland-2,0,37,0,0,0,0,0,0,144,0,1993-94,TuTo Turku,0,0,0,0,42,2520
