year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,17,3,50,10,-4,OHL,53,Toronto St. Michael\'s Majors,13
2003-04,18,5,189,27,12,OHL,66,Toronto St. Michael\'s Majors,32
2004-05,19,2,189,19,1,OHL,57,Toronto St. Michael\'s Majors,21
2005-06,20,5,175,50,-6,OHL,68,Toronto St. Michael\'s Majors,55
2006-07,21,0,14,0,5,AHL,3,Chicago Wolves,0
2006-07,21,2,86,12,-20,ECHL,72,Gwinnett Gladiators,14
2007-08,22,2,109,5,-9,AHL,40,Chicago Wolves,7
2007-08,22,0,18,2,1,ECHL,6,Gwinnett Gladiators,2
2008-09,23,2,86,3,-4,AHL,50,Chicago Wolves,5
2009-10,24,0,16,2,-3,AHL,11,Chicago Wolves,2
2010-11,25,0,4,0,1,AHL,2,Milwaukee Admirals,0
2010-11,25,7,104,10,6,ECHL,49,Cincinnati Cyclones,17
2011-12,26,0,7,2,-2,ECHL,11,Chicago Express,2
