pim,team,assists,plus_minus,points,league,games_played,year,age,goals
43,Petrolia Oil Barons,27,0,38,ON-Jr.B,49,1994-95,15,11
23,Ottawa 67\'s,22,0,27,OHL,66,1995-96,16,5
12,Ottawa 67\'s,36,0,43,OHL,66,1996-97,17,7
31,Ottawa 67\'s,39,23,53,OHL,66,1997-98,18,14
27,Ottawa 67\'s,75,45,87,OHL,62,1998-99,19,12
4,Canada,1,0,2,WJC-A,7,1998-99,19,1
22,Rochester Americans,24,-4,26,AHL,67,1999-00,20,2
24,Rochester Americans,25,6,32,AHL,65,2000-01,21,7
13,Rochester Americans,35,9,37,AHL,45,2001-02,22,2
12,Jokerit Helsinki,13,0,25,Finland,44,2004-05,25,12
0,Canada,2,7,2,WC-A,8,2012-13,33,0
