assists,team,goals,year,games_played,points,pim,age,plus_minus,league
19,Victoria Cougars,4,1983-84,67,23,89,15,0,WHL
12,2 Teams,4,1984-85,68,16,105,16,0,WHL
3,Victoria Cougars,1,1984-85,14,4,17,16,0,WHL
9,Lethbridge Broncos,3,1984-85,54,12,88,16,0,WHL
17,Lethbridge Broncos,9,1985-86,60,26,110,17,0,WHL
21,Richmond Sockeyes,4,1986-87,17,25,99,18,0,BCJHL
5,Seattle Thunderbirds,4,1986-87,9,9,59,18,0,WHL
20,Moncton Hawks,9,1987-88,69,29,265,19,0,AHL
28,Moncton Hawks,8,1988-89,73,36,295,20,0,AHL
13,Moncton Hawks,3,1989-90,47,16,168,21,0,AHL
28,Moncton Hawks,4,1990-91,71,32,132,22,0,AHL
7,Maine Mariners,1,1991-92,36,8,47,23,0,AHL
19,Atlanta Knights,12,1992-93,49,31,122,24,0,IHL
17,Milwaukee Admirals,6,1993-94,27,23,51,25,0,IHL
