pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Vastra Frolunda HC Goteborg Jr.,5,0,14,Swe-Jr.,16,1992-93,17,9
0,Vastra Frolunda HC Goteborg,0,0,0,Sweden,1,1992-93,17,0
4,Vastra Frolunda HC Goteborg,0,0,0,Sweden,11,1993-94,18,0
22,Vastra Frolunda HC Goteborg Jr.,9,0,25,Swe-Jr.,19,1994-95,19,16
6,Vastra Frolunda HC Goteborg,1,0,3,Sweden,11,1994-95,19,2
2,Sweden,3,0,5,WJC-A,7,1994-95,19,2
10,Vastra Frolunda HC Goteborg,5,0,20,Sweden,36,1995-96,20,15
34,Vastra Frolunda HC Goteborg,15,0,34,Sweden,50,1996-97,21,19
0,Vastra Frolunda HC Goteborg,1,0,2,EuroHL,3,1996-97,21,1
2,Sweden,3,4,4,WC-A,6,1999-00,24,1
12,Sweden,6,8,9,WC-A,9,2000-01,25,3
2,Sweden,0,-1,0,Olympics,4,2001-02,26,0
4,Sweden,3,5,6,WC-A,5,2001-02,26,3
16,Sweden,3,7,7,WC-A,9,2002-03,27,4
8,Sweden,3,1,5,WC-A,7,2003-04,28,2
2,Sweden,0,-2,0,W-Cup,4,2004-05,29,0
95,Frolunda HC Goteborg,9,0,17,Sweden,45,2004-05,29,8
2,Sweden,0,4,1,WC-A,7,2004-05,29,1
0,Sweden,3,0,6,Olympics,8,2005-06,30,3
51,Frolunda HC Goteborg,16,0,26,Sweden,47,2009-10,34,10
41,Frolunda HC Goteborg,10,0,14,Sweden,50,2010-11,35,4
