year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2007-08,22,0,2,0,0,Finland,2,TPS Turku,0
2008-09,23,2,14,4,0,Austria,12,EC Red Bull Salzburg,6
2009-10,24,7,8,6,0,Finland,15,TPS Turku,13
