pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,St. Michael\'s Majors,0,0,0,OHA-Jr.,1,1959-60,16,0
59,St. Michael\'s Majors,12,0,23,OHA-Jr.,47,1960-61,17,11
79,St. Michael\'s Majors,18,0,32,OHA-Jr.,29,1961-62,18,14
61,Neil McNeil Maroons,32,0,48,MTJHL,24,1962-63,19,16
105,Toronto Marlboros,40,0,71,OHA-Jr.,47,1963-64,20,31
0,Rochester Americans,0,0,0,AHL,3,1963-64,20,0
118,Tulsa Oilers,41,0,65,CPHL,60,1964-65,21,24
0,Rochester Americans,0,0,0,AHL,1,1965-66,22,0
38,Tulsa Oilers,49,0,65,CPHL,65,1965-66,22,16
6,Tulsa Oilers,2,0,3,CPHL,10,1966-67,23,1
14,Rochester Americans,5,0,7,AHL,48,1967-68,24,2
78,Rochester Americans,12,0,19,AHL,69,1968-69,25,7
25,Rochester Americans,5,0,8,AHL,24,1969-70,26,3
