pim,team,assists,plus_minus,points,league,games_played,year,age,goals
156,Calgary Wranglers,18,0,18,WHL,70,1980-81,17,0
150,Calgary Wranglers,15,0,16,WHL,70,1981-82,18,1
38,University of Alberta,7,0,8,GPAC,17,1982-83,19,1
12,University of Alberta,17,0,19,GPAC,24,1983-84,20,2
100,University of Alberta,31,0,34,GPAC,24,1984-85,21,3
97,University of Alberta,23,0,29,CWUAA,46,1985-86,22,6
141,Springfield Indians,11,0,12,AHL,75,1986-87,23,1
59,Kalamazoo Wings,3,0,4,IHL,44,1987-88,24,1
