pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Muskegon Mona Shores,43,0,80,High-MI,28,2003-04,16,37
86,Cedar Rapids RoughRiders,25,20,52,USHL,60,2004-05,17,27
83,Michigan State Spartans,12,0,22,CCHA,44,2005-06,18,10
91,Michigan State Spartans,18,0,33,CCHA,38,2006-07,19,15
10,United States,2,1,2,WJC-A,7,2006-07,19,0
107,Michigan State Spartans,21,0,40,CCHA,42,2007-08,20,19
102,Grand Rapids Griffins,28,-2,52,AHL,76,2008-09,21,24
86,Grand Rapids Griffins,13,6,24,AHL,33,2009-10,22,11
4,United States,3,4,4,WC-A,8,2011-12,24,1
31,USA,1,0,4,WC,7,2013-14,26,3
2,USA,0,-1,1,WCup,3,2016-17,29,1
