power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,10,3,0,NHL,2008-09,21,2,DET,70,1,0,2,0,11,15,,18.2,2
0,11,2,0,NHL,2009-10,22,1,DET,83,1,0,1,0,12,19,,8.3,1
0,11,0,0,NHL,2010-11,23,0,DET,148,0,22,-4,0,17,26,,0.0,0
0,5,0,0,NHL,2011-12,24,0,DET,63,0,2,-5,0,7,15,,0.0,0
0,12,3,0,NHL,2012-13,25,2,DET,203,1,33,4,1,33,49,,6.1,1
0,5,2,0,NHL,2013-14,26,0,DET,79,2,6,1,0,7,13,,0.0,0
0,5,2,0,NHL,2014-15,27,0,DET,84,2,6,-1,0,6,11,,0.0,0
0,5,1,0,NHL,2015-16,28,1,DET,96,0,35,-3,0,9,11,,11.1,1
