giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,5,0,21,0,0,3,1,0,0,,DET,0,0,[],33.3,1,0,2,1,0,0,1993-94,0,,0,4,0,0
0,NHL,1,0,22,0,0,0,1,0,0,,DET,0,0,[],0,0,1,1,0,0,0,1994-95,0,,0,2,0,1
0,NHL,49,0,24,0,0,40,7,0,1,,DET,0,0,[],5.0,2,5,-9,2,0,0,1996-97,0,,0,52,1,3
0,NHL,52,1,25,0,0,47,10,0,0,,DET,0,0,[],10.6,5,5,-1,5,0,0,1997-98,0,,0,47,0,5
0,NHL,60,0,26,0,0,46,11,0,0,835,DET,0,0,[],6.5,3,8,-5,3,0,0,1998-99,0,13:55,0,52,1,7
0,NHL,36,0,27,0,0,25,4,0,0,453,DET,0,0,[],4.0,1,3,-4,1,0,0,1999-00,0,12:36,0,24,0,3
0,NHL,73,1,28,0,0,48,9,0,0,1241,DET,0,0,[],8.3,4,5,-4,4,0,0,2000-01,0,17:00,0,57,1,4
0,NHL,79,2,29,0,0,69,14,0,1,1554,CAR,0,0,[],4.3,3,11,0,3,0,0,2001-02,0,19:40,0,74,0,10
0,NHL,77,1,30,0,0,66,9,0,1,1441,CAR,0,0,[],4.5,3,6,-23,3,0,0,2002-03,0,18:43,0,90,0,5
0,NHL,49,0,31,0,0,51,8,0,0,875,CAR,0,0,[],5.9,1,5,1,3,0,0,2003-04,0,17:52,2,37,0,5
0,NHL,71,1,33,0,0,60,25,0,0,1358,CAR,0,0,[],10.0,6,19,2,6,0,0,2005-06,0,19:07,0,62,2,17
0,NHL,80,0,34,0,0,62,16,0,0,1614,TOT,0,0,[],6.5,4,12,-11,4,0,0,2006-07,0,20:11,0,75,0,12
0,NHL,60,0,34,0,0,45,13,0,0,1182,NYR,0,0,[],6.7,3,10,-3,3,0,0,2006-07,0,19:42,0,57,0,10
0,NHL,20,0,34,0,0,17,3,0,0,432,BOS,0,0,[],5.9,1,2,-8,1,0,0,2006-07,0,21:36,0,18,0,2
18,NHL,65,3,35,0,142,68,13,141,3,1348,BOS,5,0,[],7.4,5,8,9,5,0,0,2007-08,117,20:45,0,54,0,5
22,NHL,65,0,36,0,124,53,10,148,1,1236,BOS,5,0,[],5.7,2,7,16,3,0,1,2008-09,120,19:01,0,44,0,6
23,NHL,77,0,37,0,114,41,13,172,0,1332,TOT,12,0,[],2.4,1,12,-15,1,0,0,2009-10,143,17:18,0,62,2,10
21,NHL,60,0,37,0,89,32,11,133,0,1087,CAR,10,0,[],3.1,1,10,-17,1,0,0,2009-10,119,18:07,0,54,1,9
2,NHL,17,0,37,0,25,9,2,39,0,245,ANA,2,0,[],0.0,0,2,2,0,0,0,2009-10,24,14:26,0,8,1,1
